locus_tag	ftype	length_bp	gene	EC_number	COG	product
ADRDL_1929_00204	gene	1518	dgt			
ADRDL_1929_00205	CDS	699	mtnN	3.2.2.9	COG0775	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
ADRDL_1929_00205	gene	699	mtnN			
ADRDL_1929_00206	CDS	801	btuF		COG0614	Vitamin B12-binding protein
ADRDL_1929_00206	gene	801	btuF			
ADRDL_1929_00207	CDS	624				hypothetical protein
ADRDL_1929_00207	gene	624				
ADRDL_1929_00208	CDS	345	erpA		COG0316	Iron-sulfur cluster insertion protein ErpA
ADRDL_1929_00208	gene	345	erpA			
ADRDL_1929_00209	CDS	1422	clcA		COG0038	H(+)/Cl(-) exchange transporter ClcA
ADRDL_1929_00209	gene	1422	clcA			
ADRDL_1929_00210	CDS	1281	hemL	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
ADRDL_1929_00210	gene	1281	hemL			
ADRDL_1929_00211	CDS	1983	fhuB		COG0609	Iron(3+)-hydroxamate import system permease protein FhuB
ADRDL_1929_00211	gene	1983	fhuB			
ADRDL_1929_00212	CDS	891	fhuD		COG0614	Iron(3+)-hydroxamate-binding protein FhuD
ADRDL_1929_00212	gene	891	fhuD			
ADRDL_1929_00213	CDS	798	fhuC	3.6.3.34	COG1120	Iron(3+)-hydroxamate import ATP-binding protein FhuC
ADRDL_1929_00213	gene	798	fhuC			
ADRDL_1929_00214	CDS	2244	fhuA		COG1629	Ferrichrome outer membrane transporter/phage receptor
ADRDL_1929_00214	gene	2244	fhuA			
ADRDL_1929_00215	CDS	2535	mrcB		COG0744	Penicillin-binding protein 1B
ADRDL_1929_00215	gene	2535	mrcB			
ADRDL_1929_00216	CDS	2430				hypothetical protein
ADRDL_1929_00216	gene	2430				
ADRDL_1929_00217	CDS	531	thpR	3.1.4.-	COG1514	RNA 2',3'-cyclic phosphodiesterase
ADRDL_1929_00217	gene	531	thpR			
ADRDL_1929_00218	CDS	705	sfsA		COG1489	Sugar fermentation stimulation protein A
ADRDL_1929_00218	gene	705	sfsA			
ADRDL_1929_00219	CDS	456	dksA		COG1734	RNA polymerase-binding transcription factor DksA
ADRDL_1929_00219	gene	456	dksA			
ADRDL_1929_00220	CDS	927	gluQ	6.1.1.-	COG0008	Glutamyl-Q tRNA(Asp) synthetase
ADRDL_1929_00220	gene	927	gluQ			
ADRDL_1929_00221	CDS	1365	pcnB	2.7.7.19	COG0617	Poly(A) polymerase I
ADRDL_1929_00221	gene	1365	pcnB			
ADRDL_1929_00222	CDS	480	folK	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
ADRDL_1929_00222	gene	480	folK			
ADRDL_1929_00223	CDS	585	yadN			putative fimbrial-like protein YadN
ADRDL_1929_00223	gene	585	yadN			
ADRDL_1929_00224	CDS	741	yadV			putative fimbrial chaperone YadV
ADRDL_1929_00224	gene	741	yadV			
ADRDL_1929_00225	CDS	2601	htrE		COG3188	Outer membrane usher protein HtrE
ADRDL_1929_00225	gene	2601	htrE			
ADRDL_1929_00226	CDS	570	yadM			putative fimbrial-like protein YadM
ADRDL_1929_00226	gene	570	yadM			
ADRDL_1929_00227	CDS	603	yadL			putative fimbrial-like protein YadL
ADRDL_1929_00227	gene	603	yadL			
ADRDL_1929_00228	CDS	597	yadK			putative fimbrial-like protein YadK
ADRDL_1929_00228	gene	597	yadK			
ADRDL_1929_00229	CDS	1275	yadC			putative fimbrial-like protein YadC
ADRDL_1929_00229	gene	1275	yadC			
ADRDL_1929_00230	CDS	795	panB	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
ADRDL_1929_00230	gene	795	panB			
ADRDL_1929_00231	CDS	852	panC	6.3.2.1	COG0414	Pantothenate synthetase
ADRDL_1929_00231	gene	852	panC			
ADRDL_1929_00232	CDS	903				ISNCY family transposase ISRor2
ADRDL_1929_00232	gene	903				
ADRDL_1929_00233	CDS	381	panD	4.1.1.11		Aspartate 1-decarboxylase
ADRDL_1929_00233	gene	381	panD			
ADRDL_1929_00234	CDS	1230				hypothetical protein
ADRDL_1929_00234	gene	1230				
ADRDL_1929_00235	CDS	441				hypothetical protein
ADRDL_1929_00235	gene	441				
ADRDL_1929_00236	CDS	768	yadH		COG0842	Inner membrane transport permease YadH
ADRDL_1929_00236	gene	768	yadH			
ADRDL_1929_00237	CDS	927	yadG		COG1131	putative ABC transporter ATP-binding protein YadG
ADRDL_1929_00237	gene	927	yadG			
ADRDL_1929_00238	CDS	663	can	4.2.1.1	COG0288	Carbonic anhydrase 2
ADRDL_1929_00238	gene	663	can			
ADRDL_1929_00239	CDS	537	hpt	2.4.2.8	COG0634	Hypoxanthine phosphoribosyltransferase
ADRDL_1929_00239	gene	537	hpt			
ADRDL_1929_00240	CDS	2391	gcd	1.1.5.2	COG4993	Quinoprotein glucose dehydrogenase
ADRDL_1929_00240	gene	2391	gcd			
ADRDL_1929_00241	CDS	1551	cueO		COG2132	Blue copper oxidase CueO
ADRDL_1929_00241	gene	1551	cueO			
ADRDL_1929_00242	CDS	309				hypothetical protein
ADRDL_1929_00242	gene	309				
ADRDL_1929_00243	CDS	867	speE	2.5.1.-	COG0421	Polyamine aminopropyltransferase
ADRDL_1929_00243	gene	867	speE			
ADRDL_1929_00244	CDS	795	speD	4.1.1.50	COG1586	S-adenosylmethionine decarboxylase proenzyme
ADRDL_1929_00244	gene	795	speD			
ADRDL_1929_00245	CDS	363				hypothetical protein
ADRDL_1929_00245	gene	363				
ADRDL_1929_00246	CDS	2598	acnB	4.2.1.3	COG1049	Aconitate hydratase B
ADRDL_1929_00246	gene	2598	acnB			
ADRDL_1929_00247	CDS	1758				hypothetical protein
ADRDL_1929_00247	gene	1758				
ADRDL_1929_00248	CDS	1425	lpdA	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
ADRDL_1929_00248	gene	1425	lpdA			
ADRDL_1929_00249	CDS	1893	aceF	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
ADRDL_1929_00249	gene	1893	aceF			
ADRDL_1929_00250	CDS	2664	aceE	1.2.4.1	COG2609	Pyruvate dehydrogenase E1 component
ADRDL_1929_00250	gene	2664	aceE			
ADRDL_1929_00251	CDS	765	pdhR_1		COG2186	Pyruvate dehydrogenase complex repressor
ADRDL_1929_00251	gene	765	pdhR_1			
ADRDL_1929_00252	CDS	1371	aroP		COG1113	Aromatic amino acid transport protein AroP
ADRDL_1929_00252	gene	1371	aroP			
ADRDL_1929_00253	CDS	855	ampE		COG3725	Protein AmpE
ADRDL_1929_00253	gene	855	ampE			
ADRDL_1929_00254	CDS	552	ampD	3.5.1.28	COG3023	1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD
ADRDL_1929_00254	gene	552	ampD			
ADRDL_1929_00255	CDS	894	nadC	2.4.2.19	COG0157	Nicotinate-nucleotide pyrophosphorylase [carboxylating]
ADRDL_1929_00255	gene	894	nadC			
ADRDL_1929_00256	CDS	441				hypothetical protein
ADRDL_1929_00256	gene	441				
ADRDL_1929_00257	CDS	1386	epsE_1		COG2804	Type II secretion system protein E
ADRDL_1929_00257	gene	1386	epsE_1			
ADRDL_1929_00258	CDS	1203	epsF_1		COG1459	Type II secretion system protein F
ADRDL_1929_00258	gene	1203	epsF_1			
ADRDL_1929_00259	CDS	1044	guaC	1.7.1.7	COG0516	GMP reductase
ADRDL_1929_00259	gene	1044	guaC			
ADRDL_1929_00260	CDS	621	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
ADRDL_1929_00260	gene	621	coaE			
ADRDL_1929_00261	CDS	744	zapD		COG4582	Cell division protein ZapD
ADRDL_1929_00261	gene	744	zapD			
ADRDL_1929_00262	CDS	198	yacG		COG3024	DNA gyrase inhibitor YacG
ADRDL_1929_00262	gene	198	yacG			
ADRDL_1929_00263	CDS	390	mutT	3.6.1.55	COG0494	8-oxo-dGTP diphosphatase
ADRDL_1929_00263	gene	390	mutT			
ADRDL_1929_00264	CDS	2706	secA		COG0653	Protein translocase subunit SecA
ADRDL_1929_00264	gene	2706	secA			
ADRDL_1929_00265	CDS	588	secM			Secretion monitor
ADRDL_1929_00265	gene	588	secM			
ADRDL_1929_00266	CDS	918	lpxC	3.5.1.108	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase
ADRDL_1929_00266	gene	918	lpxC			
ADRDL_1929_00267	CDS	1152	ftsZ		COG0206	Cell division protein FtsZ
ADRDL_1929_00267	gene	1152	ftsZ			
ADRDL_1929_00268	CDS	1263	ftsA_1		COG0849	Cell division protein FtsA
ADRDL_1929_00268	gene	1263	ftsA_1			
ADRDL_1929_00269	CDS	831	ftsQ		COG1589	Cell division protein FtsQ
ADRDL_1929_00269	gene	831	ftsQ			
ADRDL_1929_00270	CDS	921	ddlB	6.3.2.4	COG1181	D-alanine--D-alanine ligase B
ADRDL_1929_00270	gene	921	ddlB			
ADRDL_1929_00271	CDS	1476	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
ADRDL_1929_00271	gene	1476	murC			
ADRDL_1929_00272	CDS	1068	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
ADRDL_1929_00272	gene	1068	murG			
ADRDL_1929_00273	CDS	1245	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
ADRDL_1929_00273	gene	1245	ftsW			
ADRDL_1929_00274	CDS	1317	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
ADRDL_1929_00274	gene	1317	murD			
ADRDL_1929_00275	CDS	1083	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
ADRDL_1929_00275	gene	1083	mraY			
ADRDL_1929_00276	CDS	1359	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
ADRDL_1929_00276	gene	1359	murF			
ADRDL_1929_00277	CDS	1488	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
ADRDL_1929_00277	gene	1488	murE			
ADRDL_1929_00278	CDS	1767	ftsI	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase FtsI
ADRDL_1929_00278	gene	1767	ftsI			
ADRDL_1929_00279	CDS	366	ftsL		COG3116	Cell division protein FtsL
ADRDL_1929_00279	gene	366	ftsL			
ADRDL_1929_00280	CDS	942	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
ADRDL_1929_00280	gene	942	rsmH			
ADRDL_1929_00281	CDS	459	mraZ		COG2001	Transcriptional regulator MraZ
ADRDL_1929_00281	gene	459	mraZ			
ADRDL_1929_00282	CDS	1005	cra		COG1609	Catabolite repressor/activator
ADRDL_1929_00282	gene	1005	cra			
ADRDL_1929_00283	CDS	492	ilvH	2.2.1.6	COG0440	Acetolactate synthase isozyme 3 small subunit
ADRDL_1929_00283	gene	492	ilvH			
ADRDL_1929_00284	CDS	1725	ilvI	2.2.1.6	COG0028	Acetolactate synthase isozyme 3 large subunit
ADRDL_1929_00284	gene	1725	ilvI			
ADRDL_1929_00285	CDS	945	leuO			HTH-type transcriptional regulator LeuO
ADRDL_1929_00285	gene	945	leuO			
ADRDL_1929_00286	CDS	1572	leuA	2.3.3.13	COG0119	2-isopropylmalate synthase
ADRDL_1929_00286	gene	1572	leuA			
ADRDL_1929_00287	CDS	1092	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
ADRDL_1929_00287	gene	1092	leuB			
ADRDL_1929_00288	CDS	1401	leuC_1	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
ADRDL_1929_00288	gene	1401	leuC_1			
ADRDL_1929_00289	CDS	606	leuD	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit
ADRDL_1929_00289	gene	606	leuD			
ADRDL_1929_00290	CDS	1179	setA			Sugar efflux transporter A
ADRDL_1929_00290	gene	1179	setA			
ADRDL_1929_00291	CDS	132	sgrT			Putative inhibitor of glucose uptake transporter SgrT
ADRDL_1929_00291	gene	132	sgrT			
ADRDL_1929_00292	CDS	1656	sgrR_1		COG4533	HTH-type transcriptional regulator SgrR
ADRDL_1929_00292	gene	1656	sgrR_1			
ADRDL_1929_00293	CDS	984	thiB		COG4143	Thiamine-binding periplasmic protein
ADRDL_1929_00293	gene	984	thiB			
ADRDL_1929_00294	CDS	1611				hypothetical protein
ADRDL_1929_00294	gene	1611				
ADRDL_1929_00295	CDS	699	thiQ	3.6.3.-	COG3840	Thiamine import ATP-binding protein ThiQ
ADRDL_1929_00295	gene	699	thiQ			
ADRDL_1929_00296	CDS	765	yabI		COG0586	Inner membrane protein YabI
ADRDL_1929_00296	gene	765	yabI			
ADRDL_1929_00297	CDS	879	araC			Arabinose operon regulatory protein
ADRDL_1929_00297	gene	879	araC			
ADRDL_1929_00298	CDS	1701	araB	2.7.1.16	COG1069	Ribulokinase
ADRDL_1929_00298	gene	1701	araB			
ADRDL_1929_00299	CDS	1503	araA	5.3.1.4	COG2160	L-arabinose isomerase
ADRDL_1929_00299	gene	1503	araA			
ADRDL_1929_00300	CDS	696	araD	5.1.3.4	COG0235	L-ribulose-5-phosphate 4-epimerase AraD
ADRDL_1929_00300	gene	696	araD			
ADRDL_1929_00301	CDS	2352	polB	2.7.7.7	COG0417	DNA polymerase II
ADRDL_1929_00301	gene	2352	polB			
ADRDL_1929_00302	CDS	2907	rapA	3.6.4.-	COG0553	RNA polymerase-associated protein RapA
ADRDL_1929_00302	gene	2907	rapA			
ADRDL_1929_00303	CDS	660	rluA	5.4.99.28	COG0564	Ribosomal large subunit pseudouridine synthase A
ADRDL_1929_00303	gene	660	rluA			
ADRDL_1929_00304	CDS	816	djlA		COG1076	Co-chaperone protein DjlA
ADRDL_1929_00304	gene	816	djlA			
ADRDL_1929_00305	CDS	2355	lptD		COG1452	LPS-assembly protein LptD
ADRDL_1929_00305	gene	2355	lptD			
ADRDL_1929_00306	CDS	1287	surA	5.2.1.8	COG0760	Chaperone SurA
ADRDL_1929_00306	gene	1287	surA			
ADRDL_1929_00307	CDS	990	pdxA	1.1.1.262	COG1995	4-hydroxythreonine-4-phosphate dehydrogenase
ADRDL_1929_00307	gene	990	pdxA			
ADRDL_1929_00308	CDS	822	rsmA	2.1.1.182	COG0030	Ribosomal RNA small subunit methyltransferase A
ADRDL_1929_00308	gene	822	rsmA			
ADRDL_1929_00309	CDS	378	apaG		COG2967	Protein ApaG
ADRDL_1929_00309	gene	378	apaG			
ADRDL_1929_00310	CDS	843	apaH	3.6.1.41	COG0639	Bis(5'-nucleosyl)-tetraphosphatase [symmetrical]
ADRDL_1929_00310	gene	843	apaH			
ADRDL_1929_00311	CDS	591	folA	1.5.1.3	COG0262	Dihydrofolate reductase
ADRDL_1929_00311	gene	591	folA			
ADRDL_1929_00312	CDS	1863	kefC_1		COG0475	Glutathione-regulated potassium-efflux system protein KefC
ADRDL_1929_00312	gene	1863	kefC_1			
ADRDL_1929_00313	CDS	531	kefF	1.6.5.2	COG2249	Glutathione-regulated potassium-efflux system ancillary protein KefF
ADRDL_1929_00313	gene	531	kefF			
ADRDL_1929_00314	CDS	1332	ygcS_1			Inner membrane metabolite transport protein YgcS
ADRDL_1929_00314	gene	1332	ygcS_1			
ADRDL_1929_00315	CDS	288	fixX_1		COG2440	Ferredoxin-like protein FixX
ADRDL_1929_00315	gene	288	fixX_1			
ADRDL_1929_00316	CDS	1287		5.3.1.29		Putative thiazole biosynthetic enzyme
ADRDL_1929_00316	gene	1287				
ADRDL_1929_00317	CDS	942	fixB_1		COG2025	Protein FixB
ADRDL_1929_00317	gene	942	fixB_1			
ADRDL_1929_00318	CDS	771	fixA_1		COG2086	Protein FixA
ADRDL_1929_00318	gene	771	fixA_1			
ADRDL_1929_00319	CDS	1515	caiT_1		COG1292	L-carnitine/gamma-butyrobetaine antiporter
ADRDL_1929_00319	gene	1515	caiT_1			
ADRDL_1929_00320	CDS	1143	caiA_1	1.3.8.13	COG1960	Crotonobetainyl-CoA reductase
ADRDL_1929_00320	gene	1143	caiA_1			
ADRDL_1929_00321	CDS	1218	caiB	2.8.3.21	COG1804	L-carnitine CoA-transferase
ADRDL_1929_00321	gene	1218	caiB			
ADRDL_1929_00322	CDS	1554	caiC	6.2.1.48	COG0318	Crotonobetaine/carnitine--CoA ligase
ADRDL_1929_00322	gene	1554	caiC			
ADRDL_1929_00323	CDS	786	caiD	4.2.1.149	COG1024	Carnitinyl-CoA dehydratase
ADRDL_1929_00323	gene	786	caiD			
ADRDL_1929_00324	CDS	591	yrdA_1		COG0663	Protein YrdA
ADRDL_1929_00324	gene	591	yrdA_1			
ADRDL_1929_00325	CDS	396				hypothetical protein
ADRDL_1929_00325	gene	396				
ADRDL_1929_00326	CDS	219				hypothetical protein
ADRDL_1929_00326	gene	219				
ADRDL_1929_00327	CDS	3222	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
ADRDL_1929_00327	gene	3222	carB			
ADRDL_1929_00328	CDS	1149	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
ADRDL_1929_00328	gene	1149	carA			
ADRDL_1929_00329	CDS	822	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
ADRDL_1929_00329	gene	822	dapB			
ADRDL_1929_00330	CDS	915	rihC	3.2.-.-	COG1957	Non-specific ribonucleoside hydrolase RihC
ADRDL_1929_00330	gene	915	rihC			
ADRDL_1929_00331	CDS	951	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
ADRDL_1929_00331	gene	951	ispH			
ADRDL_1929_00332	CDS	450	fkpB	5.2.1.8	COG1047	FKBP-type 16 kDa peptidyl-prolyl cis-trans isomerase
ADRDL_1929_00332	gene	450	fkpB			
ADRDL_1929_00333	CDS	495	lspA	3.4.23.36	COG0597	Lipoprotein signal peptidase
ADRDL_1929_00333	gene	495	lspA			
ADRDL_1929_00334	CDS	2817	ileS	6.1.1.5	COG0060	Isoleucine--tRNA ligase
ADRDL_1929_00334	gene	2817	ileS			
ADRDL_1929_00335	CDS	942	ribF		COG0196	Riboflavin biosynthesis protein RibF
ADRDL_1929_00335	gene	942	ribF			
ADRDL_1929_00336	CDS	264	rpsT		COG0268	30S ribosomal protein S20
ADRDL_1929_00336	gene	264	rpsT			
ADRDL_1929_00337	CDS	354				hypothetical protein
ADRDL_1929_00337	gene	354				
ADRDL_1929_00338	CDS	267	minE		COG0851	Cell division topological specificity factor
ADRDL_1929_00338	gene	267	minE			
ADRDL_1929_00339	CDS	813	minD		COG2894	Septum site-determining protein MinD
ADRDL_1929_00339	gene	813	minD			
ADRDL_1929_00340	CDS	696	minC		COG0850	Septum site-determining protein MinC
ADRDL_1929_00340	gene	696	minC			
ADRDL_1929_00341	CDS	369				hypothetical protein
ADRDL_1929_00341	gene	369				
ADRDL_1929_00342	CDS	402	pliG			Inhibitor of g-type lysozyme
ADRDL_1929_00342	gene	402	pliG			
ADRDL_1929_00343	CDS	294	ycgL		COG3100	Protein YcgL
ADRDL_1929_00343	gene	294	ycgL			
ADRDL_1929_00344	CDS	660	ycgM		COG0179	putative protein YcgM
ADRDL_1929_00344	gene	660	ycgM			
ADRDL_1929_00345	CDS	570				hypothetical protein
ADRDL_1929_00345	gene	570				
ADRDL_1929_00346	CDS	912	hlyE			Hemolysin E, chromosomal
ADRDL_1929_00346	gene	912	hlyE			
ADRDL_1929_00347	CDS	420	umuD_1	3.4.21.-	COG1974	Protein UmuD
ADRDL_1929_00347	gene	420	umuD_1			
ADRDL_1929_00348	CDS	1269	umuC_1		COG0389	Protein UmuC
ADRDL_1929_00348	gene	1269	umuC_1			
ADRDL_1929_00349	CDS	531	dsbB		COG1495	Disulfide bond formation protein B
ADRDL_1929_00349	gene	531	dsbB			
ADRDL_1929_00350	CDS	1542	nhaB		COG3067	Na(+)/H(+) antiporter NhaB
ADRDL_1929_00350	gene	1542	nhaB			
ADRDL_1929_00351	CDS	720	fadR		COG2186	Fatty acid metabolism regulator protein
ADRDL_1929_00351	gene	720	fadR			
ADRDL_1929_00352	CDS	1533				hypothetical protein
ADRDL_1929_00352	gene	1533				
ADRDL_1929_00353	CDS	1299	dadA_1	1.4.99.-	COG0665	D-amino acid dehydrogenase
ADRDL_1929_00353	gene	1299	dadA_1			
ADRDL_1929_00354	CDS	1071	dadX	5.1.1.1	COG0787	Alanine racemase, catabolic
ADRDL_1929_00354	gene	1071	dadX			
ADRDL_1929_00355	CDS	150				hypothetical protein
ADRDL_1929_00355	gene	150				
ADRDL_1929_00356	CDS	1737	cvrA		COG3263	K(+)/H(+) antiporter NhaP2
ADRDL_1929_00356	gene	1737	cvrA			
ADRDL_1929_00357	CDS	915	ldcA	3.4.17.13	COG1619	Murein tetrapeptide carboxypeptidase
ADRDL_1929_00357	gene	915	ldcA			
ADRDL_1929_00358	CDS	612	emtA	4.2.2.-	COG0741	Endo-type membrane-bound lytic murein transglycosylase A
ADRDL_1929_00358	gene	612	emtA			
ADRDL_1929_00359	CDS	735	ycgR		COG5581	Flagellar brake protein YcgR
ADRDL_1929_00359	gene	735	ycgR			
ADRDL_1929_00360	CDS	255				hypothetical protein
ADRDL_1929_00360	gene	255				
ADRDL_1929_00361	CDS	441				hypothetical protein
ADRDL_1929_00361	gene	441				
ADRDL_1929_00362	CDS	1698	treA	3.2.1.28	COG1626	Periplasmic trehalase
ADRDL_1929_00362	gene	1698	treA			
ADRDL_1929_00363	CDS	1419	dhaM	3.5.1.-	COG1080	Protein-lysine deacetylase
ADRDL_1929_00363	gene	1419	dhaM			
ADRDL_1929_00364	CDS	633	dhaL	2.7.1.121	COG2376	PEP-dependent dihydroxyacetone kinase, ADP-binding subunit DhaL
ADRDL_1929_00364	gene	633	dhaL			
ADRDL_1929_00365	CDS	1071	dhaK	2.7.1.121	COG2376	PEP-dependent dihydroxyacetone kinase, dihydroxyacetone-binding subunit DhaK
ADRDL_1929_00365	gene	1071	dhaK			
ADRDL_1929_00366	CDS	1920	dhaR		COG3284	PTS-dependent dihydroxyacetone kinase operon regulatory protein
ADRDL_1929_00366	gene	1920	dhaR			
ADRDL_1929_00367	CDS	2868				hypothetical protein
ADRDL_1929_00367	gene	2868				
ADRDL_1929_00368	CDS	180				hypothetical protein
ADRDL_1929_00368	gene	180				
ADRDL_1929_00369	CDS	1092	ychF		COG0012	Ribosome-binding ATPase YchF
ADRDL_1929_00369	gene	1092	ychF			
ADRDL_1929_00370	CDS	585	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
ADRDL_1929_00370	gene	585	pth			
ADRDL_1929_00371	CDS	279				hypothetical protein
ADRDL_1929_00371	gene	279				
ADRDL_1929_00372	CDS	1653	dauA		COG0659	C4-dicarboxylic acid transporter DauA
ADRDL_1929_00372	gene	1653	dauA			
ADRDL_1929_00373	CDS	1014	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
ADRDL_1929_00373	gene	1014	prs			
ADRDL_1929_00374	CDS	852	ispE	2.7.1.148	COG1947	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
ADRDL_1929_00374	gene	852	ispE			
ADRDL_1929_00375	CDS	624	lolB		COG3017	Outer-membrane lipoprotein LolB
ADRDL_1929_00375	gene	624	lolB			
ADRDL_1929_00376	CDS	1257	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
ADRDL_1929_00376	gene	1257	hemA			
ADRDL_1929_00377	CDS	1083	prfA		COG0216	Peptide chain release factor RF1
ADRDL_1929_00377	gene	1083	prfA			
ADRDL_1929_00378	CDS	834	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
ADRDL_1929_00378	gene	834	prmC			
ADRDL_1929_00379	CDS	393	ychQ		COG3094	Protein YchQ
ADRDL_1929_00379	gene	393	ychQ			
ADRDL_1929_00380	CDS	810				hypothetical protein
ADRDL_1929_00380	gene	810				
ADRDL_1929_00381	CDS	855	kdsA	2.5.1.55	COG2877	2-dehydro-3-deoxyphosphooctonate aldolase
ADRDL_1929_00381	gene	855	kdsA			
ADRDL_1929_00382	CDS	108	ldrA_1			Small toxic polypeptide LdrA
ADRDL_1929_00382	gene	108	ldrA_1			
ADRDL_1929_00383	CDS	108	ldrA_2			Small toxic polypeptide LdrA
ADRDL_1929_00383	gene	108	ldrA_2			
ADRDL_1929_00384	CDS	108	ldrA_3			Small toxic polypeptide LdrA
ADRDL_1929_00384	gene	108	ldrA_3			
ADRDL_1929_00385	CDS	1101	chaA		COG0387	Sodium-potassium/proton antiporter ChaA
ADRDL_1929_00385	gene	1101	chaA			
ADRDL_1929_00386	CDS	231	chaB		COG4572	Putative cation transport regulator ChaB
ADRDL_1929_00386	gene	231	chaB			
ADRDL_1929_00387	CDS	717	chaC	4.3.2.-	COG3703	Glutathione-specific gamma-glutamylcyclotransferase
ADRDL_1929_00387	gene	717	chaC			
ADRDL_1929_00388	CDS	354	ychN		COG1553	Protein YchN
ADRDL_1929_00388	gene	354	ychN			
ADRDL_1929_00389	CDS	1395				Invasin
ADRDL_1929_00389	gene	1395				
ADRDL_1929_00390	CDS	651	narL_2		COG2197	Nitrate/nitrite response regulator protein NarL
ADRDL_1929_00390	gene	651	narL_2			
ADRDL_1929_00391	CDS	1797	narX	2.7.13.3		Nitrate/nitrite sensor protein NarX
ADRDL_1929_00391	gene	1797	narX			
ADRDL_1929_00392	CDS	219				hypothetical protein
ADRDL_1929_00392	gene	219				
ADRDL_1929_00393	CDS	1392	narK		COG2223	Nitrate/nitrite transporter NarK
ADRDL_1929_00393	gene	1392	narK			
ADRDL_1929_00394	CDS	3744	narG	1.7.99.4	COG5013	Respiratory nitrate reductase 1 alpha chain
ADRDL_1929_00394	gene	3744	narG			
ADRDL_1929_00395	CDS	1539	narH	1.7.99.4	COG1140	Respiratory nitrate reductase 1 beta chain
ADRDL_1929_00395	gene	1539	narH			
ADRDL_1929_00396	CDS	711	narJ		COG2180	Nitrate reductase molybdenum cofactor assembly chaperone NarJ
ADRDL_1929_00396	gene	711	narJ			
ADRDL_1929_00397	CDS	678	narI	1.7.99.4	COG2181	Respiratory nitrate reductase 1 gamma chain
ADRDL_1929_00397	gene	678	narI			
ADRDL_1929_00398	tRNA	85				tRNA-Tyr(gta)
ADRDL_1929_00398	gene	85				
ADRDL_1929_00399	tRNA	85				tRNA-Tyr(gta)
ADRDL_1929_00399	gene	85				
ADRDL_1929_00400	CDS	843	purU	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
ADRDL_1929_00400	gene	843	purU			
ADRDL_1929_00401	CDS	459				hypothetical protein
ADRDL_1929_00401	gene	459				
ADRDL_1929_00402	CDS	945			COG1752	putative NTE family protein
ADRDL_1929_00402	gene	945				
ADRDL_1929_00403	CDS	1014	rssB		COG0784	Regulator of RpoS
ADRDL_1929_00403	gene	1014	rssB			
ADRDL_1929_00404	CDS	909	galU	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
ADRDL_1929_00404	gene	909	galU			
ADRDL_1929_00405	CDS	414	hns		COG2916	DNA-binding protein H-NS
ADRDL_1929_00405	gene	414	hns			
ADRDL_1929_00406	CDS	618	tdk	2.7.1.21	COG1435	Thymidine kinase
ADRDL_1929_00406	gene	618	tdk			
ADRDL_1929_00407	CDS	591				hypothetical protein
ADRDL_1929_00407	gene	591				
ADRDL_1929_00408	CDS	186			COG3385	IS4 family transposase ISCro3
ADRDL_1929_00408	gene	186				
ADRDL_1929_00409	CDS	2676	adhE		COG1012	Aldehyde-alcohol dehydrogenase
