locus_tag	ftype	length_bp	gene	EC_number	COG	product
ESC_VA4705AA_AS_00192	CDS	1404	dnaA		COG0593	Chromosomal replication initiator protein DnaA
ESC_VA4705AA_AS_00192	gene	1404	dnaA			
ESC_VA4705AA_AS_00193	CDS	1101	dnaN		COG0592	Beta sliding clamp
ESC_VA4705AA_AS_00193	gene	1101	dnaN			
ESC_VA4705AA_AS_00194	CDS	1074	recF		COG1195	DNA replication and repair protein RecF
ESC_VA4705AA_AS_00194	gene	1074	recF			
ESC_VA4705AA_AS_00195	CDS	2415	gyrB	5.99.1.3	COG0187	DNA gyrase subunit B
ESC_VA4705AA_AS_00195	gene	2415	gyrB			
ESC_VA4705AA_AS_00196	CDS	399				hypothetical protein
ESC_VA4705AA_AS_00196	gene	399				
ESC_VA4705AA_AS_00197	CDS	813	yidA	3.1.3.23	COG0561	Sugar phosphatase YidA
ESC_VA4705AA_AS_00197	gene	813	yidA			
ESC_VA4705AA_AS_00198	CDS	657				hypothetical protein
ESC_VA4705AA_AS_00198	gene	657				
ESC_VA4705AA_AS_00199	CDS	690	lutR		COG2186	HTH-type transcriptional regulator LutR
ESC_VA4705AA_AS_00199	gene	690	lutR			
ESC_VA4705AA_AS_00200	CDS	879	dgoK1	2.7.1.58	COG3734	putative 2-dehydro-3-deoxygalactonokinase DgoK1
ESC_VA4705AA_AS_00200	gene	879	dgoK1			
ESC_VA4705AA_AS_00201	CDS	618	dgoA	4.1.2.21	COG0800	2-dehydro-3-deoxy-6-phosphogalactonate aldolase
ESC_VA4705AA_AS_00201	gene	618	dgoA			
ESC_VA4705AA_AS_00202	CDS	1149	dgoD	4.2.1.6	COG4948	D-galactonate dehydratase
ESC_VA4705AA_AS_00202	gene	1149	dgoD			
ESC_VA4705AA_AS_00203	CDS	1293	dgoT			D-galactonate transporter
ESC_VA4705AA_AS_00203	gene	1293	dgoT			
ESC_VA4705AA_AS_00204	CDS	1065	cbrA		COG0644	Protein CbrA
ESC_VA4705AA_AS_00204	gene	1065	cbrA			
ESC_VA4705AA_AS_00205	CDS	1215				hypothetical protein
ESC_VA4705AA_AS_00205	gene	1215				
ESC_VA4705AA_AS_00206	CDS	261				hypothetical protein
ESC_VA4705AA_AS_00206	gene	261				
ESC_VA4705AA_AS_00207	CDS	414	ibpA		COG0071	Small heat shock protein IbpA
ESC_VA4705AA_AS_00207	gene	414	ibpA			
ESC_VA4705AA_AS_00208	CDS	429	ibpB		COG0071	Small heat shock protein IbpB
ESC_VA4705AA_AS_00208	gene	429	ibpB			
ESC_VA4705AA_AS_00209	CDS	1662	aspT_1			Aspartate/alanine antiporter
ESC_VA4705AA_AS_00209	gene	1662	aspT_1			
ESC_VA4705AA_AS_00210	CDS	717	mngR_2		COG2188	Mannosyl-D-glycerate transport/metabolism system repressor MngR
ESC_VA4705AA_AS_00210	gene	717	mngR_2			
ESC_VA4705AA_AS_00211	CDS	1617	malP_1		COG1263	PTS system maltose-specific EIICB component
ESC_VA4705AA_AS_00211	gene	1617	malP_1			
ESC_VA4705AA_AS_00212	CDS	639	aglB_1	3.2.1.122	COG1486	6-phospho-alpha-glucosidase
ESC_VA4705AA_AS_00212	gene	639	aglB_1			
ESC_VA4705AA_AS_00213	CDS	177	aglB_2	3.2.1.122	COG1486	6-phospho-alpha-glucosidase
ESC_VA4705AA_AS_00213	gene	177	aglB_2			
ESC_VA4705AA_AS_00214	CDS	894	rhaR_1			HTH-type transcriptional activator RhaR
ESC_VA4705AA_AS_00214	gene	894	rhaR_1			
ESC_VA4705AA_AS_00215	CDS	1716	yidK		COG4146	putative symporter YidK
ESC_VA4705AA_AS_00215	gene	1716	yidK			
ESC_VA4705AA_AS_00216	CDS	1494		3.1.6.1	COG3119	Arylsulfatase
ESC_VA4705AA_AS_00216	gene	1494				
ESC_VA4705AA_AS_00217	CDS	450	yidI			Inner membrane protein YidI
ESC_VA4705AA_AS_00217	gene	450	yidI			
ESC_VA4705AA_AS_00218	CDS	348	yidH		COG2149	Inner membrane protein YidH
ESC_VA4705AA_AS_00218	gene	348	yidH			
ESC_VA4705AA_AS_00219	CDS	363	yidG			Inner membrane protein YidG
ESC_VA4705AA_AS_00219	gene	363	yidG			
ESC_VA4705AA_AS_00220	CDS	498				hypothetical protein
ESC_VA4705AA_AS_00220	gene	498				
ESC_VA4705AA_AS_00221	CDS	1185	emrD			Multidrug resistance protein D
ESC_VA4705AA_AS_00221	gene	1185	emrD			
ESC_VA4705AA_AS_00222	CDS	90	tisB			Small toxic protein TisB
ESC_VA4705AA_AS_00222	gene	90	tisB			
ESC_VA4705AA_AS_00223	CDS	99				hypothetical protein
ESC_VA4705AA_AS_00223	gene	99				
ESC_VA4705AA_AS_00224	CDS	1689	ilvB	2.2.1.6	COG0028	Acetolactate synthase isozyme 1 large subunit
ESC_VA4705AA_AS_00224	gene	1689	ilvB			
ESC_VA4705AA_AS_00225	CDS	291	ilvN	2.2.1.6	COG0440	Acetolactate synthase isozyme 1 small subunit
ESC_VA4705AA_AS_00225	gene	291	ilvN			
ESC_VA4705AA_AS_00226	CDS	591	uhpA		COG2197	Transcriptional regulatory protein UhpA
ESC_VA4705AA_AS_00226	gene	591	uhpA			
ESC_VA4705AA_AS_00227	CDS	1503	uhpB	2.7.13.3		Signal transduction histidine-protein kinase/phosphatase UhpB
ESC_VA4705AA_AS_00227	gene	1503	uhpB			
ESC_VA4705AA_AS_00228	CDS	1320	uhpC		COG2271	Membrane sensor protein UhpC
ESC_VA4705AA_AS_00228	gene	1320	uhpC			
ESC_VA4705AA_AS_00229	CDS	1392	uhpT		COG2271	Hexose-6-phosphate:phosphate antiporter
ESC_VA4705AA_AS_00229	gene	1392	uhpT			
ESC_VA4705AA_AS_00230	CDS	1767	ade	3.5.4.2	COG1001	Adenine deaminase
ESC_VA4705AA_AS_00230	gene	1767	ade			
ESC_VA4705AA_AS_00231	CDS	1335	adeQ		COG2252	Adenine permease AdeQ
ESC_VA4705AA_AS_00231	gene	1335	adeQ			
ESC_VA4705AA_AS_00232	CDS	453				hypothetical protein
ESC_VA4705AA_AS_00232	gene	453				
ESC_VA4705AA_AS_00233	CDS	1239	nepI		COG2814	Purine ribonucleoside efflux pump NepI
ESC_VA4705AA_AS_00233	gene	1239	nepI			
ESC_VA4705AA_AS_00234	CDS	294				hypothetical protein
ESC_VA4705AA_AS_00234	gene	294				
ESC_VA4705AA_AS_00235	CDS	819	nlpA		COG1464	Lipoprotein 28
ESC_VA4705AA_AS_00235	gene	819	nlpA			
ESC_VA4705AA_AS_00236	CDS	924	yicL		COG0697	putative inner membrane transporter YicL
ESC_VA4705AA_AS_00236	gene	924	yicL			
ESC_VA4705AA_AS_00237	CDS	1185	setC			Sugar efflux transporter C
ESC_VA4705AA_AS_00237	gene	1185	setC			
ESC_VA4705AA_AS_00238	CDS	141				hypothetical protein
ESC_VA4705AA_AS_00238	gene	141				
ESC_VA4705AA_AS_00239	tRNA	95				tRNA-SeC(tca)
ESC_VA4705AA_AS_00239	gene	95				
ESC_VA4705AA_AS_00240	CDS	1383	yicJ		COG2211	Inner membrane symporter YicJ
ESC_VA4705AA_AS_00240	gene	1383	yicJ			
ESC_VA4705AA_AS_00241	CDS	2319	yicI	3.2.1.177	COG1501	Alpha-xylosidase
ESC_VA4705AA_AS_00241	gene	2319	yicI			
ESC_VA4705AA_AS_00242	CDS	1710				hypothetical protein
ESC_VA4705AA_AS_00242	gene	1710				
ESC_VA4705AA_AS_00243	CDS	1392	xanP		COG2233	Xanthine permease XanP
ESC_VA4705AA_AS_00243	gene	1392	xanP			
ESC_VA4705AA_AS_00244	CDS	1206	gltS		COG0786	Sodium/glutamate symporter
ESC_VA4705AA_AS_00244	gene	1206	gltS			
ESC_VA4705AA_AS_00245	CDS	867				hypothetical protein
ESC_VA4705AA_AS_00245	gene	867				
ESC_VA4705AA_AS_00246	CDS	2082	recG	3.6.4.12	COG1200	ATP-dependent DNA helicase RecG
ESC_VA4705AA_AS_00246	gene	2082	recG			
ESC_VA4705AA_AS_00247	CDS	690	trmH	2.1.1.34	COG0566	tRNA (guanosine(18)-2'-O)-methyltransferase
ESC_VA4705AA_AS_00247	gene	690	trmH			
ESC_VA4705AA_AS_00248	CDS	2109	spoT		COG0317	Bifunctional (p)ppGpp synthase/hydrolase SpoT
ESC_VA4705AA_AS_00248	gene	2109	spoT			
ESC_VA4705AA_AS_00249	CDS	276	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
ESC_VA4705AA_AS_00249	gene	276	rpoZ			
ESC_VA4705AA_AS_00250	CDS	624	gmk	2.7.4.8	COG0194	Guanylate kinase
ESC_VA4705AA_AS_00250	gene	624	gmk			
ESC_VA4705AA_AS_00251	CDS	1683	ligB	6.5.1.2	COG0272	DNA ligase B
ESC_VA4705AA_AS_00251	gene	1683	ligB			
ESC_VA4705AA_AS_00252	CDS	618				hypothetical protein
ESC_VA4705AA_AS_00252	gene	618				
ESC_VA4705AA_AS_00253	CDS	825				hypothetical protein
ESC_VA4705AA_AS_00253	gene	825				
ESC_VA4705AA_AS_00254	CDS	90				hypothetical protein
ESC_VA4705AA_AS_00254	gene	90				
ESC_VA4705AA_AS_00255	CDS	195				hypothetical protein
ESC_VA4705AA_AS_00255	gene	195				
ESC_VA4705AA_AS_00256	CDS	291				hypothetical protein
ESC_VA4705AA_AS_00256	gene	291				
ESC_VA4705AA_AS_00257	CDS	1839				hypothetical protein
ESC_VA4705AA_AS_00257	gene	1839				
ESC_VA4705AA_AS_00258	CDS	1044				hypothetical protein
ESC_VA4705AA_AS_00258	gene	1044				
ESC_VA4705AA_AS_00259	CDS	315				hypothetical protein
ESC_VA4705AA_AS_00259	gene	315				
ESC_VA4705AA_AS_00260	CDS	297				hypothetical protein
ESC_VA4705AA_AS_00260	gene	297				
ESC_VA4705AA_AS_00261	CDS	522				hypothetical protein
ESC_VA4705AA_AS_00261	gene	522				
ESC_VA4705AA_AS_00262	CDS	837				hypothetical protein
ESC_VA4705AA_AS_00262	gene	837				
ESC_VA4705AA_AS_00263	CDS	207				hypothetical protein
ESC_VA4705AA_AS_00263	gene	207				
ESC_VA4705AA_AS_00264	CDS	1266	intA_1		COG0582	Prophage integrase IntA
ESC_VA4705AA_AS_00264	gene	1266	intA_1			
ESC_VA4705AA_AS_00265	CDS	864				hypothetical protein
ESC_VA4705AA_AS_00265	gene	864				
ESC_VA4705AA_AS_00266	CDS	717	rph	2.7.7.56		Ribonuclease PH
ESC_VA4705AA_AS_00266	gene	717	rph			
ESC_VA4705AA_AS_00267	CDS	642	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
ESC_VA4705AA_AS_00267	gene	642	pyrE			
ESC_VA4705AA_AS_00268	CDS	597	slmA			Nucleoid occlusion factor SlmA
ESC_VA4705AA_AS_00268	gene	597	slmA			
ESC_VA4705AA_AS_00269	CDS	459	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
ESC_VA4705AA_AS_00269	gene	459	dut			
ESC_VA4705AA_AS_00270	CDS	1221	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
ESC_VA4705AA_AS_00270	gene	1221	coaBC			
ESC_VA4705AA_AS_00271	CDS	669				hypothetical protein
ESC_VA4705AA_AS_00271	gene	669				
ESC_VA4705AA_AS_00272	CDS	237	rpmB		COG0227	50S ribosomal protein L28
ESC_VA4705AA_AS_00272	gene	237	rpmB			
ESC_VA4705AA_AS_00273	CDS	168	rpmG		COG0267	50S ribosomal protein L33
ESC_VA4705AA_AS_00273	gene	168	rpmG			
ESC_VA4705AA_AS_00274	CDS	810	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
ESC_VA4705AA_AS_00274	gene	810	mutM			
ESC_VA4705AA_AS_00275	CDS	480	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
ESC_VA4705AA_AS_00275	gene	480	coaD			
ESC_VA4705AA_AS_00276	CDS	1278	waaA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
ESC_VA4705AA_AS_00276	gene	1278	waaA			
ESC_VA4705AA_AS_00277	CDS	1059	rfaQ	2.-.-.-	COG0859	Lipopolysaccharide core heptosyltransferase RfaQ
ESC_VA4705AA_AS_00277	gene	1059	rfaQ			
ESC_VA4705AA_AS_00278	CDS	1125	rfaG	2.4.-.-		Lipopolysaccharide core biosynthesis protein RfaG
ESC_VA4705AA_AS_00278	gene	1125	rfaG			
ESC_VA4705AA_AS_00279	CDS	798	rfaP	2.7.1.-		Lipopolysaccharide core heptose(I) kinase RfaP
ESC_VA4705AA_AS_00279	gene	798	rfaP			
ESC_VA4705AA_AS_00280	CDS	1017				hypothetical protein
ESC_VA4705AA_AS_00280	gene	1017				
ESC_VA4705AA_AS_00281	CDS	906				IS3 family transposase IS2
ESC_VA4705AA_AS_00281	gene	906				
ESC_VA4705AA_AS_00282	CDS	366				hypothetical protein
ESC_VA4705AA_AS_00282	gene	366				
ESC_VA4705AA_AS_00283	CDS	570				hypothetical protein
ESC_VA4705AA_AS_00283	gene	570				
ESC_VA4705AA_AS_00284	CDS	981				IS110 family transposase IS621
ESC_VA4705AA_AS_00284	gene	981				
ESC_VA4705AA_AS_00285	CDS	678				IS3 family transposase ISCfr6
ESC_VA4705AA_AS_00285	gene	678				
ESC_VA4705AA_AS_00286	CDS	312				hypothetical protein
ESC_VA4705AA_AS_00286	gene	312				
ESC_VA4705AA_AS_00287	CDS	696	lpfD			putative minor fimbrial subunit LpfD
ESC_VA4705AA_AS_00287	gene	696	lpfD			
ESC_VA4705AA_AS_00288	CDS	327				hypothetical protein
ESC_VA4705AA_AS_00288	gene	327				
ESC_VA4705AA_AS_00289	CDS	519				hypothetical protein
ESC_VA4705AA_AS_00289	gene	519				
ESC_VA4705AA_AS_00290	CDS	1134	gsk	2.7.1.73	COG0524	Inosine-guanosine kinase
ESC_VA4705AA_AS_00290	gene	1134	gsk			
ESC_VA4705AA_AS_00291	CDS	960	aes	3.1.1.-	COG0657	Acetyl esterase
ESC_VA4705AA_AS_00291	gene	960	aes			
ESC_VA4705AA_AS_00292	CDS	963	hemH	4.99.1.1	COG0276	Ferrochelatase
ESC_VA4705AA_AS_00292	gene	963	hemH			
ESC_VA4705AA_AS_00293	CDS	705	adk	2.7.4.3	COG0563	Adenylate kinase
ESC_VA4705AA_AS_00293	gene	705	adk			
ESC_VA4705AA_AS_00294	CDS	1875	htpG		COG0326	Chaperone protein HtpG
ESC_VA4705AA_AS_00294	gene	1875	htpG			
ESC_VA4705AA_AS_00295	CDS	606	recR		COG0353	Recombination protein RecR
ESC_VA4705AA_AS_00295	gene	606	recR			
ESC_VA4705AA_AS_00296	CDS	330	ybaB		COG0718	Nucleoid-associated protein YbaB
ESC_VA4705AA_AS_00296	gene	330	ybaB			
ESC_VA4705AA_AS_00297	CDS	1932	dnaX	2.7.7.7	COG2812	DNA polymerase III subunit tau
ESC_VA4705AA_AS_00297	gene	1932	dnaX			
ESC_VA4705AA_AS_00298	CDS	552	apt	2.4.2.7	COG0503	Adenine phosphoribosyltransferase
ESC_VA4705AA_AS_00298	gene	552	apt			
ESC_VA4705AA_AS_00299	CDS	378	ybaN		COG2832	Inner membrane protein YbaN
ESC_VA4705AA_AS_00299	gene	378	ybaN			
ESC_VA4705AA_AS_00300	CDS	528	priC		COG3923	Primosomal replication protein N''
ESC_VA4705AA_AS_00300	gene	528	priC			
ESC_VA4705AA_AS_00301	CDS	162				hypothetical protein
ESC_VA4705AA_AS_00301	gene	162				
ESC_VA4705AA_AS_00302	CDS	3363	mscK		COG3264	Mechanosensitive channel MscK
ESC_VA4705AA_AS_00302	gene	3363	mscK			
ESC_VA4705AA_AS_00303	CDS	648	acrR_1		COG1309	HTH-type transcriptional regulator AcrR
ESC_VA4705AA_AS_00303	gene	648	acrR_1			
ESC_VA4705AA_AS_00304	CDS	1194	acrA			Multidrug efflux pump subunit AcrA
ESC_VA4705AA_AS_00304	gene	1194	acrA			
ESC_VA4705AA_AS_00305	CDS	3150	acrB_1		COG0841	Multidrug efflux pump subunit AcrB
ESC_VA4705AA_AS_00305	gene	3150	acrB_1			
ESC_VA4705AA_AS_00306	CDS	375	tomB			Hha toxicity modulator TomB
ESC_VA4705AA_AS_00306	gene	375	tomB			
ESC_VA4705AA_AS_00307	CDS	219	hha_1			Hemolysin expression-modulating protein Hha
ESC_VA4705AA_AS_00307	gene	219	hha_1			
ESC_VA4705AA_AS_00308	CDS	552	maa	2.3.1.79	COG0110	Maltose O-acetyltransferase
ESC_VA4705AA_AS_00308	gene	552	maa			
ESC_VA4705AA_AS_00309	CDS	471	ylaC			Inner membrane protein YlaC
ESC_VA4705AA_AS_00309	gene	471	ylaC			
ESC_VA4705AA_AS_00310	CDS	1551	pdeB	3.1.4.52	COG4943	putative cyclic di-GMP phosphodiesterase PdeB
ESC_VA4705AA_AS_00310	gene	1551	pdeB			
ESC_VA4705AA_AS_00311	CDS	354	ybaA		COG5507	putative protein YbaA
ESC_VA4705AA_AS_00311	gene	354	ybaA			
ESC_VA4705AA_AS_00312	CDS	312	atl		COG3695	DNA base-flipping protein
ESC_VA4705AA_AS_00312	gene	312	atl			
ESC_VA4705AA_AS_00313	CDS	573	ybaY		COG3126	putative lipoprotein YbaY
ESC_VA4705AA_AS_00313	gene	573	ybaY			
ESC_VA4705AA_AS_00314	CDS	861	tesB	3.1.2.-	COG1946	Acyl-CoA thioesterase 2
ESC_VA4705AA_AS_00314	gene	861	tesB			
ESC_VA4705AA_AS_00315	CDS	1287	amtB			Ammonia channel
ESC_VA4705AA_AS_00315	gene	1287	amtB			
ESC_VA4705AA_AS_00316	CDS	339	glnK		COG0347	Nitrogen regulatory protein P-II 2
ESC_VA4705AA_AS_00316	gene	339	glnK			
ESC_VA4705AA_AS_00317	CDS	1782	mdlB	3.6.3.44	COG1132	Multidrug resistance-like ATP-binding protein MdlB
ESC_VA4705AA_AS_00317	gene	1782	mdlB			
ESC_VA4705AA_AS_00318	CDS	1773	yheI	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
ESC_VA4705AA_AS_00318	gene	1773	yheI			
ESC_VA4705AA_AS_00319	CDS	459	decR		COG1522	DNA-binding transcriptional activator DecR
ESC_VA4705AA_AS_00319	gene	459	decR			
ESC_VA4705AA_AS_00320	CDS	819	cof	3.6.1.-	COG0561	HMP-PP phosphatase
ESC_VA4705AA_AS_00320	gene	819	cof			
ESC_VA4705AA_AS_00321	CDS	1701	sgrR_1		COG4533	HTH-type transcriptional regulator SgrR
ESC_VA4705AA_AS_00321	gene	1701	sgrR_1			
ESC_VA4705AA_AS_00322	CDS	696	queC	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
ESC_VA4705AA_AS_00322	gene	696	queC			
ESC_VA4705AA_AS_00323	CDS	399	fadM	3.1.2.-	COG0824	Long-chain acyl-CoA thioesterase FadM
ESC_VA4705AA_AS_00323	gene	399	fadM			
ESC_VA4705AA_AS_00324	CDS	372			COG1555	putative protein
ESC_VA4705AA_AS_00324	gene	372				
ESC_VA4705AA_AS_00325	CDS	1872	ppiD	5.2.1.8	COG0760	Peptidyl-prolyl cis-trans isomerase D
ESC_VA4705AA_AS_00325	gene	1872	ppiD			
ESC_VA4705AA_AS_00326	CDS	273	hupB		COG0776	DNA-binding protein HU-beta
ESC_VA4705AA_AS_00326	gene	273	hupB			
ESC_VA4705AA_AS_00327	CDS	2355	lon_1	3.4.21.53	COG0466	Lon protease
ESC_VA4705AA_AS_00327	gene	2355	lon_1			
ESC_VA4705AA_AS_00328	CDS	1275	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
ESC_VA4705AA_AS_00328	gene	1275	clpX			
ESC_VA4705AA_AS_00329	CDS	624	clpP_1	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
ESC_VA4705AA_AS_00329	gene	624	clpP_1			
ESC_VA4705AA_AS_00330	CDS	1299	tig	5.2.1.8		Trigger factor
ESC_VA4705AA_AS_00330	gene	1299	tig			
ESC_VA4705AA_AS_00331	CDS	315	bolA		COG0271	DNA-binding transcriptional regulator BolA
ESC_VA4705AA_AS_00331	gene	315	bolA			
ESC_VA4705AA_AS_00332	CDS	579				hypothetical protein
ESC_VA4705AA_AS_00332	gene	579				
ESC_VA4705AA_AS_00333	CDS	1476	ampG		COG0477	Protein AmpG
ESC_VA4705AA_AS_00333	gene	1476	ampG			
ESC_VA4705AA_AS_00334	CDS	948	cyoA		COG1622	Cytochrome bo(3) ubiquinol oxidase subunit 2
ESC_VA4705AA_AS_00334	gene	948	cyoA			
ESC_VA4705AA_AS_00335	CDS	1992	cyoB	1.10.3.10	COG0843	Cytochrome bo(3) ubiquinol oxidase subunit 1
ESC_VA4705AA_AS_00335	gene	1992	cyoB			
ESC_VA4705AA_AS_00336	CDS	615	cyoC		COG1845	Cytochrome bo(3) ubiquinol oxidase subunit 3
ESC_VA4705AA_AS_00336	gene	615	cyoC			
ESC_VA4705AA_AS_00337	CDS	330	cyoD		COG3125	Cytochrome bo(3) ubiquinol oxidase subunit 4
ESC_VA4705AA_AS_00337	gene	330	cyoD			
ESC_VA4705AA_AS_00338	CDS	891	cyoE	2.5.1.-	COG0109	Protoheme IX farnesyltransferase
ESC_VA4705AA_AS_00338	gene	891	cyoE			
ESC_VA4705AA_AS_00339	CDS	312				hypothetical protein
ESC_VA4705AA_AS_00339	gene	312				
ESC_VA4705AA_AS_00340	CDS	543				hypothetical protein
ESC_VA4705AA_AS_00340	gene	543				
ESC_VA4705AA_AS_00341	CDS	972				hypothetical protein
ESC_VA4705AA_AS_00341	gene	972				
ESC_VA4705AA_AS_00342	CDS	1365	yajR		COG0477	Inner membrane transport protein YajR
ESC_VA4705AA_AS_00342	gene	1365	yajR			
ESC_VA4705AA_AS_00343	CDS	492				hypothetical protein
ESC_VA4705AA_AS_00343	gene	492				
ESC_VA4705AA_AS_00344	CDS	912	panE	1.1.1.169	COG1893	2-dehydropantoate 2-reductase
ESC_VA4705AA_AS_00344	gene	912	panE			
ESC_VA4705AA_AS_00345	CDS	591	yajL	3.1.2.-	COG0693	Protein/nucleic acid deglycase 3
ESC_VA4705AA_AS_00345	gene	591	yajL			
ESC_VA4705AA_AS_00346	CDS	1449	thiI	2.8.1.4	COG0301	tRNA sulfurtransferase
ESC_VA4705AA_AS_00346	gene	1449	thiI			
ESC_VA4705AA_AS_00347	CDS	243	xseB	3.1.11.6	COG1722	Exodeoxyribonuclease 7 small subunit
ESC_VA4705AA_AS_00347	gene	243	xseB			
ESC_VA4705AA_AS_00348	CDS	900	ispA	2.5.1.10	COG0142	Farnesyl diphosphate synthase
ESC_VA4705AA_AS_00348	gene	900	ispA			
ESC_VA4705AA_AS_00349	CDS	1863	dxs	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
ESC_VA4705AA_AS_00349	gene	1863	dxs			
ESC_VA4705AA_AS_00350	CDS	975	iolS	1.1.1.-	COG0667	Aldo-keto reductase IolS
ESC_VA4705AA_AS_00350	gene	975	iolS			
ESC_VA4705AA_AS_00351	CDS	519	pgpA	3.1.3.27	COG1267	Phosphatidylglycerophosphatase A
ESC_VA4705AA_AS_00351	gene	519	pgpA			
ESC_VA4705AA_AS_00352	CDS	978	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
ESC_VA4705AA_AS_00352	gene	978	thiL			
ESC_VA4705AA_AS_00353	CDS	420	nusB		COG0781	Transcription antitermination protein NusB
ESC_VA4705AA_AS_00353	gene	420	nusB			
ESC_VA4705AA_AS_00354	CDS	471	ribE	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
ESC_VA4705AA_AS_00354	gene	471	ribE			
ESC_VA4705AA_AS_00355	CDS	1104	ribD		COG0117	Riboflavin biosynthesis protein RibD
ESC_VA4705AA_AS_00355	gene	1104	ribD			
ESC_VA4705AA_AS_00356	CDS	450	nrdR		COG1327	Transcriptional repressor NrdR
ESC_VA4705AA_AS_00356	gene	450	nrdR			
ESC_VA4705AA_AS_00357	CDS	540	yajI			putative lipoprotein YajI
ESC_VA4705AA_AS_00357	gene	540	yajI			
ESC_VA4705AA_AS_00358	CDS	885	tsx		COG3248	Nucleoside-specific channel-forming protein Tsx
ESC_VA4705AA_AS_00358	gene	885	tsx			
ESC_VA4705AA_AS_00359	CDS	348				hypothetical protein
ESC_VA4705AA_AS_00359	gene	348				
ESC_VA4705AA_AS_00360	CDS	972	secF		COG0341	Protein translocase subunit SecF
ESC_VA4705AA_AS_00360	gene	972	secF			
ESC_VA4705AA_AS_00361	CDS	1815	secD		COG0342	Protein translocase subunit SecD
ESC_VA4705AA_AS_00361	gene	1815	secD			
ESC_VA4705AA_AS_00362	CDS	333	yajC		COG1862	Sec translocon accessory complex subunit YajC
ESC_VA4705AA_AS_00362	gene	333	yajC			
ESC_VA4705AA_AS_00363	CDS	1128	tgt	2.4.2.29	COG0343	Queuine tRNA-ribosyltransferase
ESC_VA4705AA_AS_00363	gene	1128	tgt			
ESC_VA4705AA_AS_00364	CDS	1071	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
ESC_VA4705AA_AS_00364	gene	1071	queA			
ESC_VA4705AA_AS_00365	CDS	582	acpH	3.1.4.14	COG3124	Acyl carrier protein phosphodiesterase
ESC_VA4705AA_AS_00365	gene	582	acpH			
ESC_VA4705AA_AS_00366	CDS	1818	malZ	3.2.1.20	COG0366	Maltodextrin glucosidase
ESC_VA4705AA_AS_00366	gene	1818	malZ			
ESC_VA4705AA_AS_00367	CDS	1374	proY		COG1113	Proline-specific permease ProY
ESC_VA4705AA_AS_00367	gene	1374	proY			
ESC_VA4705AA_AS_00368	CDS	1320	brnQ		COG1114	Branched-chain amino acid transport system 2 carrier protein
ESC_VA4705AA_AS_00368	gene	1320	brnQ			
ESC_VA4705AA_AS_00369	CDS	1296	phoR	2.7.13.3		Phosphate regulon sensor protein PhoR
ESC_VA4705AA_AS_00369	gene	1296	phoR			
ESC_VA4705AA_AS_00370	CDS	690	phoB		COG0745	Phosphate regulon transcriptional regulatory protein PhoB
ESC_VA4705AA_AS_00370	gene	690	phoB			
ESC_VA4705AA_AS_00371	CDS	1203	sbcD		COG0420	Nuclease SbcCD subunit D
ESC_VA4705AA_AS_00371	gene	1203	sbcD			
ESC_VA4705AA_AS_00372	CDS	3144	sbcC		COG0419	Nuclease SbcCD subunit C
ESC_VA4705AA_AS_00372	gene	3144	sbcC			
ESC_VA4705AA_AS_00373	CDS	1269	araJ		COG2814	Putative transporter AraJ
ESC_VA4705AA_AS_00373	gene	1269	araJ			
ESC_VA4705AA_AS_00374	CDS	909	mak	2.7.1.4	COG1940	Fructokinase
ESC_VA4705AA_AS_00374	gene	909	mak			
ESC_VA4705AA_AS_00375	CDS	978	rdgC		COG2974	Recombination-associated protein RdgC
ESC_VA4705AA_AS_00375	gene	978	rdgC			
ESC_VA4705AA_AS_00376	CDS	363				hypothetical protein
ESC_VA4705AA_AS_00376	gene	363				
ESC_VA4705AA_AS_00377	CDS	285	ppnP	2.4.2.1	COG3123	Pyrimidine/purine nucleoside phosphorylase
ESC_VA4705AA_AS_00377	gene	285	ppnP			
ESC_VA4705AA_AS_00378	CDS	678				hypothetical protein
ESC_VA4705AA_AS_00378	gene	678				
ESC_VA4705AA_AS_00379	CDS	192	yaiA			putative protein YaiA
ESC_VA4705AA_AS_00379	gene	192	yaiA			
ESC_VA4705AA_AS_00380	CDS	525	aroL	2.7.1.71	COG0703	Shikimate kinase 2
ESC_VA4705AA_AS_00380	gene	525	aroL			
ESC_VA4705AA_AS_00381	CDS	459				hypothetical protein
ESC_VA4705AA_AS_00381	gene	459				
