locus_tag	ftype	length_bp	gene	EC_number	COG	product
SRR8582162_00233	gene	888	cho			
SRR8582162_00234	CDS	828	nadE	6.3.1.5	COG0171	NH(3)-dependent NAD(+) synthetase
SRR8582162_00234	gene	828	nadE			
SRR8582162_00235	CDS	339	osmE			Osmotically-inducible putative lipoprotein OsmE
SRR8582162_00235	gene	339	osmE			
SRR8582162_00236	CDS	321	chbB	2.7.1.196	COG1440	PTS system N,N'-diacetylchitobiose-specific EIIB component
SRR8582162_00236	gene	321	chbB			
SRR8582162_00237	CDS	1359	chbC_1		COG1455	PTS system N,N'-diacetylchitobiose-specific EIIC component
SRR8582162_00237	gene	1359	chbC_1			
SRR8582162_00238	CDS	351	chbA_1		COG1447	PTS system N,N'-diacetylchitobiose-specific EIIA component
SRR8582162_00238	gene	351	chbA_1			
SRR8582162_00239	CDS	840	chbR			HTH-type transcriptional regulator ChbR
SRR8582162_00239	gene	840	chbR			
SRR8582162_00240	CDS	1353	chbF	3.2.1.86	COG1486	6-phospho-beta-glucosidase
SRR8582162_00240	gene	1353	chbF			
SRR8582162_00241	CDS	759	chbG	3.5.1.105	COG3394	Chitooligosaccharide deacetylase ChbG
SRR8582162_00241	gene	759	chbG			
SRR8582162_00242	CDS	2262	katE	1.11.1.6	COG0753	Catalase HPII
SRR8582162_00242	gene	2262	katE			
SRR8582162_00243	CDS	264	cedA			Cell division activator CedA
SRR8582162_00243	gene	264	cedA			
SRR8582162_00244	CDS	369				hypothetical protein
SRR8582162_00244	gene	369				
SRR8582162_00245	CDS	378				hypothetical protein
SRR8582162_00245	gene	378				
SRR8582162_00246	CDS	1392	tcyP		COG1823	L-cystine uptake protein TcyP
SRR8582162_00246	gene	1392	tcyP			
SRR8582162_00247	CDS	591	ydjM		COG1988	Inner membrane protein YdjM
SRR8582162_00247	gene	591	ydjM			
SRR8582162_00248	CDS	669	hxpB	3.1.3.68	COG0637	Hexitol phosphatase B
SRR8582162_00248	gene	669	hxpB			
SRR8582162_00249	CDS	537				hypothetical protein
SRR8582162_00249	gene	537				
SRR8582162_00250	CDS	861				hypothetical protein
SRR8582162_00250	gene	861				
SRR8582162_00251	CDS	291				hypothetical protein
SRR8582162_00251	gene	291				
SRR8582162_00252	CDS	930	pfkB	2.7.1.11	COG1105	ATP-dependent 6-phosphofructokinase isozyme 2
SRR8582162_00252	gene	930	pfkB			
SRR8582162_00253	CDS	759				hypothetical protein
SRR8582162_00253	gene	759				
SRR8582162_00254	CDS	108	yniD			putative protein YniD
SRR8582162_00254	gene	108	yniD			
SRR8582162_00255	CDS	432				hypothetical protein
SRR8582162_00255	gene	432				
SRR8582162_00256	CDS	219				hypothetical protein
SRR8582162_00256	gene	219				
SRR8582162_00257	CDS	1116				hypothetical protein
SRR8582162_00257	gene	1116				
SRR8582162_00258	CDS	1929	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
SRR8582162_00258	gene	1929	thrS			
SRR8582162_00259	CDS	435	infC		COG0290	Translation initiation factor IF-3
SRR8582162_00259	gene	435	infC			
SRR8582162_00260	CDS	198	rpmI		COG0291	50S ribosomal protein L35
SRR8582162_00260	gene	198	rpmI			
SRR8582162_00261	CDS	357	rplT		COG0292	50S ribosomal protein L20
SRR8582162_00261	gene	357	rplT			
SRR8582162_00262	CDS	984	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
SRR8582162_00262	gene	984	pheS			
SRR8582162_00263	CDS	2388	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
SRR8582162_00263	gene	2388	pheT			
SRR8582162_00264	CDS	300	ihfA		COG0776	Integration host factor subunit alpha
SRR8582162_00264	gene	300	ihfA			
SRR8582162_00265	CDS	981	btuC		COG4139	Vitamin B12 import system permease protein BtuC
SRR8582162_00265	gene	981	btuC			
SRR8582162_00266	CDS	552	btuE	1.11.1.15	COG0386	Thioredoxin/glutathione peroxidase BtuE
SRR8582162_00266	gene	552	btuE			
SRR8582162_00267	CDS	750	btuD_1	3.6.3.33	COG4138	Vitamin B12 import ATP-binding protein BtuD
SRR8582162_00267	gene	750	btuD_1			
SRR8582162_00268	CDS	465	mepS_1	3.4.-.-	COG0791	Murein DD-endopeptidase MepS/Murein LD-carboxypeptidase
SRR8582162_00268	gene	465	mepS_1			
SRR8582162_00269	CDS	714	ydiV		COG2200	Putative anti-FlhC(2)FlhD(4) factor YdiV
SRR8582162_00269	gene	714	ydiV			
SRR8582162_00270	CDS	1437				hypothetical protein
SRR8582162_00270	gene	1437				
SRR8582162_00271	CDS	192	ydiE		COG4256	putative protein YdiE
SRR8582162_00271	gene	192	ydiE			
SRR8582162_00272	CDS	1047	aroH	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Trp-sensitive
SRR8582162_00272	gene	1047	aroH			
SRR8582162_00273	CDS	834	ppsR	2.7.11.33	COG1806	Phosphoenolpyruvate synthase regulatory protein
SRR8582162_00273	gene	834	ppsR			
SRR8582162_00274	CDS	2379	ppsA	2.7.9.2	COG0574	Phosphoenolpyruvate synthase
SRR8582162_00274	gene	2379	ppsA			
SRR8582162_00275	CDS	1647	fadK	6.2.1.-	COG0318	Medium-chain fatty-acid--CoA ligase
SRR8582162_00275	gene	1647	fadK			
SRR8582162_00276	CDS	294	fixX_1		COG2440	Ferredoxin-like protein FixX
SRR8582162_00276	gene	294	fixX_1			
SRR8582162_00277	CDS	1290	dadA_1	1.4.99.-		D-amino acid dehydrogenase
SRR8582162_00277	gene	1290	dadA_1			
SRR8582162_00278	CDS	939	fixB_1		COG2025	Protein FixB
SRR8582162_00278	gene	939	fixB_1			
SRR8582162_00279	CDS	765	fixA_1		COG2086	Protein FixA
SRR8582162_00279	gene	765	fixA_1			
SRR8582162_00280	CDS	177				hypothetical protein
SRR8582162_00280	gene	177				
SRR8582162_00281	CDS	912	rhaS_1			HTH-type transcriptional activator RhaS
SRR8582162_00281	gene	912	rhaS_1			
SRR8582162_00282	CDS	1152	caiA_1	1.3.8.13	COG1960	Crotonobetainyl-CoA reductase
SRR8582162_00282	gene	1152	caiA_1			
SRR8582162_00283	CDS	1596	ydiF_1	2.8.3.8	COG4670	Acetate CoA-transferase YdiF
SRR8582162_00283	gene	1596	ydiF_1			
SRR8582162_00284	CDS	759	aroD	4.2.1.10	COG0710	3-dehydroquinate dehydratase
SRR8582162_00284	gene	759	aroD			
SRR8582162_00285	CDS	867	ydiB	1.1.1.282	COG0169	Quinate/shikimate dehydrogenase
SRR8582162_00285	gene	867	ydiB			
SRR8582162_00286	CDS	837	ydiN_1			Inner membrane transport protein YdiN
SRR8582162_00286	gene	837	ydiN_1			
SRR8582162_00287	CDS	978				hypothetical protein
SRR8582162_00287	gene	978				
SRR8582162_00288	CDS	390	umuD_1	3.4.21.-	COG1974	Protein UmuD
SRR8582162_00288	gene	390	umuD_1			
SRR8582162_00289	CDS	1158	intS_1		COG0582	Prophage integrase IntS
SRR8582162_00289	gene	1158	intS_1			
SRR8582162_00290	tRNA	75				tRNA-Arg(cct)
SRR8582162_00290	gene	75				
SRR8582162_00291	CDS	933	yfdC		COG2116	Inner membrane protein YfdC
SRR8582162_00291	gene	933	yfdC			
SRR8582162_00292	CDS	756	mlaA		COG2853	putative phospholipid-binding lipoprotein MlaA
SRR8582162_00292	gene	756	mlaA			
SRR8582162_00293	CDS	675				hypothetical protein
SRR8582162_00293	gene	675				
SRR8582162_00294	CDS	138				hypothetical protein
SRR8582162_00294	gene	138				
SRR8582162_00295	CDS	1341	fadL		COG2067	Long-chain fatty acid transport protein
SRR8582162_00295	gene	1341	fadL			
SRR8582162_00296	CDS	285				hypothetical protein
SRR8582162_00296	gene	285				
SRR8582162_00297	CDS	1311	fadI	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase FadI
SRR8582162_00297	gene	1311	fadI			
SRR8582162_00298	CDS	2145	fadJ		COG1024	Fatty acid oxidation complex subunit alpha
SRR8582162_00298	gene	2145	fadJ			
SRR8582162_00299	CDS	486	sixA	3.1.3.-	COG2062	Phosphohistidine phosphatase SixA
SRR8582162_00299	gene	486	sixA			
SRR8582162_00300	CDS	564	yfcV			putative fimbrial-like protein YfcV
SRR8582162_00300	gene	564	yfcV			
SRR8582162_00301	CDS	918				hypothetical protein
SRR8582162_00301	gene	918				
SRR8582162_00302	CDS	1728	papC_1		COG3188	Outer membrane usher protein PapC
SRR8582162_00302	gene	1728	papC_1			
SRR8582162_00303	CDS	753	yfcS		COG3121	putative fimbrial chaperone YfcS
SRR8582162_00303	gene	753	yfcS			
SRR8582162_00304	CDS	507	yfcR			putative fimbrial-like protein YfcR
SRR8582162_00304	gene	507	yfcR			
SRR8582162_00305	CDS	471	yfcQ			putative fimbrial-like protein YfcQ
SRR8582162_00305	gene	471	yfcQ			
SRR8582162_00306	CDS	525	yfcP			putative fimbrial-like protein YfcP
SRR8582162_00306	gene	525	yfcP			
SRR8582162_00307	CDS	768	yfcO			putative protein YfcO
SRR8582162_00307	gene	768	yfcO			
SRR8582162_00308	CDS	552	mutS2	3.1.-.-		Endonuclease MutS2
SRR8582162_00308	gene	552	mutS2			
SRR8582162_00309	CDS	933	prmB	2.1.1.298	COG2890	50S ribosomal protein L3 glutamine methyltransferase
SRR8582162_00309	gene	933	prmB			
SRR8582162_00310	CDS	1086	aroC	4.2.3.5	COG0082	Chorismate synthase
SRR8582162_00310	gene	1086	aroC			
SRR8582162_00311	CDS	825	mepA	3.4.24.-	COG3770	Penicillin-insensitive murein endopeptidase
SRR8582162_00311	gene	825	mepA			
SRR8582162_00312	CDS	810	yfcA		COG0730	putative membrane transporter protein YfcA
SRR8582162_00312	gene	810	yfcA			
SRR8582162_00313	CDS	549	epmC	1.14.-.-	COG3101	Elongation factor P hydroxylase
SRR8582162_00313	gene	549	epmC			
SRR8582162_00314	CDS	279				hypothetical protein
SRR8582162_00314	gene	279				
SRR8582162_00315	CDS	2007	mnmC		COG0665	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
SRR8582162_00315	gene	2007	mnmC			
SRR8582162_00316	CDS	1221	fabB	2.3.1.41	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 1
SRR8582162_00316	gene	1221	fabB			
SRR8582162_00317	CDS	1179	yfcJ			putative MFS-type transporter YfcJ
SRR8582162_00317	gene	1179	yfcJ			
SRR8582162_00318	CDS	996	flk			Flagellar regulator flk
SRR8582162_00318	gene	996	flk			
SRR8582162_00319	CDS	1137	pdxB	1.1.1.290	COG0111	Erythronate-4-phosphate dehydrogenase
SRR8582162_00319	gene	1137	pdxB			
SRR8582162_00320	CDS	1014	usg		COG0136	USG-1 protein
SRR8582162_00320	gene	1014	usg			
SRR8582162_00321	CDS	813	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
SRR8582162_00321	gene	813	truA			
SRR8582162_00322	CDS	660	dedA		COG0586	Protein DedA
SRR8582162_00322	gene	660	dedA			
SRR8582162_00323	CDS	915	accD	6.4.1.2	COG0777	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
SRR8582162_00323	gene	915	accD			
SRR8582162_00324	CDS	1269	folC	6.3.2.12	COG0285	Dihydrofolate synthase/folylpolyglutamate synthase
SRR8582162_00324	gene	1269	folC			
SRR8582162_00325	CDS	663	dedD			Cell division protein DedD
SRR8582162_00325	gene	663	dedD			
SRR8582162_00326	CDS	489	cvpA		COG1286	Colicin V production protein
SRR8582162_00326	gene	489	cvpA			
SRR8582162_00327	CDS	1518	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
SRR8582162_00327	gene	1518	purF			
SRR8582162_00328	CDS	570	ubiX	2.5.1.129	COG0163	Flavin prenyltransferase UbiX
SRR8582162_00328	gene	570	ubiX			
SRR8582162_00329	CDS	783	argT		COG0834	Lysine/arginine/ornithine-binding periplasmic protein
SRR8582162_00329	gene	783	argT			
SRR8582162_00330	CDS	783	hisJ		COG0834	Histidine-binding periplasmic protein
SRR8582162_00330	gene	783	hisJ			
SRR8582162_00331	CDS	687	hisQ		COG4215	Histidine transport system permease protein HisQ
SRR8582162_00331	gene	687	hisQ			
SRR8582162_00332	CDS	717	hisM		COG4160	Histidine transport system permease protein HisM
SRR8582162_00332	gene	717	hisM			
SRR8582162_00333	CDS	774	hisP		COG4598	Histidine transport ATP-binding protein HisP
SRR8582162_00333	gene	774	hisP			
SRR8582162_00334	CDS	891				ISNCY family transposase ISRor2
SRR8582162_00334	gene	891				
SRR8582162_00335	CDS	894				Epimerase family protein
SRR8582162_00335	gene	894				
SRR8582162_00336	CDS	363	folX	5.1.99.-	COG1539	Dihydroneopterin triphosphate 2'-epimerase
SRR8582162_00336	gene	363	folX			
SRR8582162_00337	CDS	648	yfcG	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
SRR8582162_00337	gene	648	yfcG			
SRR8582162_00338	CDS	645	yfcF	2.5.1.18	COG0625	Glutathione S-transferase YfcF
SRR8582162_00338	gene	645	yfcF			
SRR8582162_00339	CDS	552	yfcE	3.1.4.-	COG0622	Phosphodiesterase YfcE
SRR8582162_00339	gene	552	yfcE			
SRR8582162_00340	CDS	543	yfcD	3.6.-.-		putative Nudix hydrolase YfcD
SRR8582162_00340	gene	543	yfcD			
SRR8582162_00341	CDS	1479				hypothetical protein
SRR8582162_00341	gene	1479				
SRR8582162_00342	CDS	2145	pta	2.3.1.8	COG0280	Phosphate acetyltransferase
SRR8582162_00342	gene	2145	pta			
SRR8582162_00343	CDS	1203	ackA	2.7.2.1	COG0282	Acetate kinase
SRR8582162_00343	gene	1203	ackA			
SRR8582162_00344	CDS	456				hypothetical protein
SRR8582162_00344	gene	456				
SRR8582162_00345	CDS	495				hypothetical protein
SRR8582162_00345	gene	495				
SRR8582162_00346	CDS	651	hxpA	3.1.3.22	COG0637	Hexitol phosphatase A
SRR8582162_00346	gene	651	hxpA			
SRR8582162_00347	CDS	1833				hypothetical protein
SRR8582162_00347	gene	1833				
SRR8582162_00348	CDS	600	yfbR	3.1.3.89	COG1896	5'-deoxynucleotidase YfbR
SRR8582162_00348	gene	600	yfbR			
SRR8582162_00349	CDS	1218	alaA	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaA
SRR8582162_00349	gene	1218	alaA			
SRR8582162_00350	CDS	939	hdfR_1			HTH-type transcriptional regulator HdfR
SRR8582162_00350	gene	939	hdfR_1			
SRR8582162_00351	CDS	165				hypothetical protein
SRR8582162_00351	gene	165				
SRR8582162_00352	CDS	444	ndhC	1.6.5.-		NAD(P)H-quinone oxidoreductase subunit 3
SRR8582162_00352	gene	444	ndhC			
SRR8582162_00353	CDS	663	nuoB	1.6.5.11	COG0377	NADH-quinone oxidoreductase subunit B
SRR8582162_00353	gene	663	nuoB			
SRR8582162_00354	CDS	1803	nuoC	1.6.5.11	COG0649	NADH-quinone oxidoreductase subunit C/D
SRR8582162_00354	gene	1803	nuoC			
SRR8582162_00355	CDS	501	nuoE	1.6.5.11	COG1905	NADH-quinone oxidoreductase subunit E
SRR8582162_00355	gene	501	nuoE			
SRR8582162_00356	CDS	1338	nuoF	1.6.5.11	COG1894	NADH-quinone oxidoreductase subunit F
SRR8582162_00356	gene	1338	nuoF			
SRR8582162_00357	CDS	2727	nuoG	1.6.5.11	COG1034	NADH-quinone oxidoreductase subunit G
SRR8582162_00357	gene	2727	nuoG			
SRR8582162_00358	CDS	978	nuoH	1.6.5.11	COG1005	NADH-quinone oxidoreductase subunit H
SRR8582162_00358	gene	978	nuoH			
SRR8582162_00359	CDS	543	nuoI	1.6.5.11	COG1143	NADH-quinone oxidoreductase subunit I
SRR8582162_00359	gene	543	nuoI			
SRR8582162_00360	CDS	555	nuoJ	1.6.5.11	COG0839	NADH-quinone oxidoreductase subunit J
SRR8582162_00360	gene	555	nuoJ			
SRR8582162_00361	CDS	303	nuoK	1.6.5.11	COG0713	NADH-quinone oxidoreductase subunit K
SRR8582162_00361	gene	303	nuoK			
SRR8582162_00362	CDS	1842	nuoL	1.6.5.11	COG1009	NADH-quinone oxidoreductase subunit L
SRR8582162_00362	gene	1842	nuoL			
SRR8582162_00363	CDS	1530	nuoM	1.6.5.11	COG1008	NADH-quinone oxidoreductase subunit M
SRR8582162_00363	gene	1530	nuoM			
SRR8582162_00364	CDS	1458	nuoN	1.6.5.11	COG1007	NADH-quinone oxidoreductase subunit N
SRR8582162_00364	gene	1458	nuoN			
SRR8582162_00365	CDS	504	yfbM			Protein YfbM
SRR8582162_00365	gene	504	yfbM			
SRR8582162_00366	CDS	1218	elaD	3.4.22.-		Protease ElaD
SRR8582162_00366	gene	1218	elaD			
SRR8582162_00367	CDS	918	rbn	3.1.-.-	COG1234	Ribonuclease BN
SRR8582162_00367	gene	918	rbn			
SRR8582162_00368	CDS	462				hypothetical protein
SRR8582162_00368	gene	462				
SRR8582162_00369	CDS	306	elaB		COG4575	Protein ElaB
SRR8582162_00369	gene	306	elaB			
SRR8582162_00370	CDS	1296	menF	5.4.4.2	COG1169	Isochorismate synthase MenF
SRR8582162_00370	gene	1296	menF			
SRR8582162_00371	CDS	1671	menD	2.2.1.9	COG1165	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
SRR8582162_00371	gene	1671	menD			
SRR8582162_00372	CDS	759	menH	4.2.99.20	COG0596	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
SRR8582162_00372	gene	759	menH			
SRR8582162_00373	CDS	858	menB	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
SRR8582162_00373	gene	858	menB			
SRR8582162_00374	CDS	963	menC	4.2.1.113	COG1441	o-succinylbenzoate synthase
SRR8582162_00374	gene	963	menC			
SRR8582162_00375	CDS	1356	menE	6.2.1.26	COG0318	2-succinylbenzoate--CoA ligase
SRR8582162_00375	gene	1356	menE			
SRR8582162_00376	CDS	267	pmrD			Signal transduction protein PmrD
SRR8582162_00376	gene	267	pmrD			
SRR8582162_00377	CDS	387	arnF		COG0697	putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnF
SRR8582162_00377	gene	387	arnF			
SRR8582162_00378	CDS	336	arnE		COG0697	putative 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE
SRR8582162_00378	gene	336	arnE			
SRR8582162_00379	CDS	1653	arnT	2.4.2.43	COG1807	Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
SRR8582162_00379	gene	1653	arnT			
SRR8582162_00380	CDS	891	arnD	3.5.1.-	COG0726	putative 4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD
SRR8582162_00380	gene	891	arnD			
SRR8582162_00381	CDS	1983	arnA		COG0223	Bifunctional polymyxin resistance protein ArnA
SRR8582162_00381	gene	1983	arnA			
SRR8582162_00382	CDS	969	arnC_1	2.4.2.53	COG0463	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
SRR8582162_00382	gene	969	arnC_1			
SRR8582162_00383	CDS	1158	arnB	2.6.1.87	COG0399	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
SRR8582162_00383	gene	1158	arnB			
SRR8582162_00384	CDS	603	ais	3.1.3.-		Lipopolysaccharide core heptose(II)-phosphate phosphatase
SRR8582162_00384	gene	603	ais			
SRR8582162_00385	CDS	426	nudI	3.6.1.9	COG0494	Nucleoside triphosphatase NudI
SRR8582162_00385	gene	426	nudI			
SRR8582162_00386	CDS	543				hypothetical protein
SRR8582162_00386	gene	543				
SRR8582162_00387	CDS	1203	pncC_1	3.5.1.42	COG1058	Nicotinamide-nucleotide amidohydrolase PncC
SRR8582162_00387	gene	1203	pncC_1			
SRR8582162_00388	CDS	390	rhmA	4.1.2.53	COG3836	2-keto-3-deoxy-L-rhamnonate aldolase
SRR8582162_00388	gene	390	rhmA			
SRR8582162_00389	CDS	903				ISNCY family transposase ISSen7
SRR8582162_00389	gene	903				
SRR8582162_00390	CDS	1191	glpC		COG0247	Anaerobic glycerol-3-phosphate dehydrogenase subunit C
SRR8582162_00390	gene	1191	glpC			
SRR8582162_00391	CDS	1260	glpB	1.1.5.3	COG3075	Anaerobic glycerol-3-phosphate dehydrogenase subunit B
SRR8582162_00391	gene	1260	glpB			
SRR8582162_00392	CDS	1629	glpA	1.1.5.3	COG0578	Anaerobic glycerol-3-phosphate dehydrogenase subunit A
SRR8582162_00392	gene	1629	glpA			
SRR8582162_00393	CDS	1359	glpT		COG2271	Glycerol-3-phosphate transporter
SRR8582162_00393	gene	1359	glpT			
SRR8582162_00394	CDS	1077	glpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, periplasmic
SRR8582162_00394	gene	1077	glpQ			
SRR8582162_00395	CDS	207				hypothetical protein
SRR8582162_00395	gene	207				
SRR8582162_00396	CDS	651	inaA			Protein InaA
SRR8582162_00396	gene	651	inaA			
SRR8582162_00397	CDS	255				hypothetical protein
SRR8582162_00397	gene	255				
SRR8582162_00398	CDS	1131	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase 1 subunit beta
SRR8582162_00398	gene	1131	nrdB			
SRR8582162_00399	CDS	2286	nrdA	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase 1 subunit alpha
SRR8582162_00399	gene	2286	nrdA			
SRR8582162_00400	CDS	3741	yfaL		COG3468	putative autotransporter YfaL
SRR8582162_00400	gene	3741	yfaL			
SRR8582162_00401	CDS	723	ubiG	2.1.1.222	COG2227	Ubiquinone biosynthesis O-methyltransferase
SRR8582162_00401	gene	723	ubiG			
SRR8582162_00402	CDS	2628	gyrA	5.99.1.3	COG0188	DNA gyrase subunit A
SRR8582162_00402	gene	2628	gyrA			
SRR8582162_00403	CDS	1689				hypothetical protein
SRR8582162_00403	gene	1689				
SRR8582162_00404	CDS	624				hypothetical protein
SRR8582162_00404	gene	624				
SRR8582162_00405	CDS	4395				hypothetical protein
SRR8582162_00405	gene	4395				
SRR8582162_00406	CDS	1650				hypothetical protein
SRR8582162_00406	gene	1650				
SRR8582162_00407	CDS	777				hypothetical protein
SRR8582162_00407	gene	777				
SRR8582162_00408	CDS	2850	rcsC	2.7.13.3		Sensor histidine kinase RcsC
SRR8582162_00408	gene	2850	rcsC			
SRR8582162_00409	CDS	651	rcsB		COG2197	Transcriptional regulatory protein RcsB
SRR8582162_00409	gene	651	rcsB			
SRR8582162_00410	CDS	2673	rcsD	2.7.2.-	COG2198	Phosphotransferase RcsD
SRR8582162_00410	gene	2673	rcsD			
SRR8582162_00411	CDS	1125	ompC		COG3203	Outer membrane protein C
SRR8582162_00411	gene	1125	ompC			
SRR8582162_00412	CDS	1056	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
SRR8582162_00412	gene	1056	apbE			
SRR8582162_00413	CDS	1065	ada		COG0350	Bifunctional transcriptional activator/DNA repair enzyme Ada
SRR8582162_00413	gene	1065	ada			
SRR8582162_00414	CDS	651	alkB	1.14.11.33	COG3145	Alpha-ketoglutarate-dependent dioxygenase AlkB
SRR8582162_00414	gene	651	alkB			
SRR8582162_00415	CDS	1644	yojI		COG4615	ABC transporter ATP-binding/permease protein YojI
SRR8582162_00415	gene	1644	yojI			
SRR8582162_00416	CDS	1647	mqo	1.1.5.4	COG0579	Malate:quinone oxidoreductase
SRR8582162_00416	gene	1647	mqo			
SRR8582162_00417	CDS	489	eco		COG4574	Ecotin
SRR8582162_00417	gene	489	eco			
SRR8582162_00418	CDS	165				hypothetical protein
SRR8582162_00418	gene	165				
SRR8582162_00419	CDS	495	napF		COG1145	Ferredoxin-type protein NapF
SRR8582162_00419	gene	495	napF			
SRR8582162_00420	CDS	264	napD		COG3062	Chaperone NapD
SRR8582162_00420	gene	264	napD			
SRR8582162_00421	CDS	2487	napA	1.9.6.1	COG0243	Periplasmic nitrate reductase
SRR8582162_00421	gene	2487	napA			
SRR8582162_00422	CDS	696	napG		COG1145	Ferredoxin-type protein NapG
SRR8582162_00422	gene	696	napG			
SRR8582162_00423	CDS	864	napH		COG0348	Ferredoxin-type protein NapH
SRR8582162_00423	gene	864	napH			
SRR8582162_00424	CDS	450	napB		COG3043	Periplasmic nitrate reductase, electron transfer subunit
SRR8582162_00424	gene	450	napB			
SRR8582162_00425	CDS	603	napC		COG3005	Cytochrome c-type protein NapC
SRR8582162_00425	gene	603	napC			
SRR8582162_00426	CDS	618	ccmA	3.6.3.41	COG4133	Cytochrome c biogenesis ATP-binding export protein CcmA
SRR8582162_00426	gene	618	ccmA			
SRR8582162_00427	CDS	663	ccmB		COG2386	Heme exporter protein B
