locus_tag	ftype	length_bp	gene	EC_number	COG	product
ESC_CB1462AA_AS_00190	gene	756	ulaR			
ESC_CB1462AA_AS_00191	CDS	1065	ulaG	3.1.1.-	COG2220	putative L-ascorbate-6-phosphate lactonase UlaG
ESC_CB1462AA_AS_00191	gene	1065	ulaG			
ESC_CB1462AA_AS_00192	CDS	1398	ulaA		COG3037	Ascorbate-specific PTS system EIIC component
ESC_CB1462AA_AS_00192	gene	1398	ulaA			
ESC_CB1462AA_AS_00193	CDS	306	ulaB	2.7.1.194	COG3414	Ascorbate-specific PTS system EIIB component
ESC_CB1462AA_AS_00193	gene	306	ulaB			
ESC_CB1462AA_AS_00194	CDS	465	ulaC		COG1762	Ascorbate-specific PTS system EIIA component
ESC_CB1462AA_AS_00194	gene	465	ulaC			
ESC_CB1462AA_AS_00195	CDS	651	ulaD	4.1.1.85	COG0269	3-keto-L-gulonate-6-phosphate decarboxylase UlaD
ESC_CB1462AA_AS_00195	gene	651	ulaD			
ESC_CB1462AA_AS_00196	CDS	855	ulaE_1	5.1.3.22	COG3623	L-ribulose-5-phosphate 3-epimerase UlaE
ESC_CB1462AA_AS_00196	gene	855	ulaE_1			
ESC_CB1462AA_AS_00197	CDS	687	ulaF	5.1.3.4	COG0235	L-ribulose-5-phosphate 4-epimerase UlaF
ESC_CB1462AA_AS_00197	gene	687	ulaF			
ESC_CB1462AA_AS_00198	CDS	276				hypothetical protein
ESC_CB1462AA_AS_00198	gene	276				
ESC_CB1462AA_AS_00199	CDS	396	rpsF		COG0360	30S ribosomal protein S6
ESC_CB1462AA_AS_00199	gene	396	rpsF			
ESC_CB1462AA_AS_00200	CDS	315	priB		COG2965	Primosomal replication protein N
ESC_CB1462AA_AS_00200	gene	315	priB			
ESC_CB1462AA_AS_00201	CDS	228	rpsR		COG0238	30S ribosomal protein S18
ESC_CB1462AA_AS_00201	gene	228	rpsR			
ESC_CB1462AA_AS_00202	CDS	450	rplI		COG0359	50S ribosomal protein L9
ESC_CB1462AA_AS_00202	gene	450	rplI			
ESC_CB1462AA_AS_00203	CDS	972			COG1638	Solute-binding protein
ESC_CB1462AA_AS_00203	gene	972				
ESC_CB1462AA_AS_00204	CDS	1302	dctM		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
ESC_CB1462AA_AS_00204	gene	1302	dctM			
ESC_CB1462AA_AS_00205	CDS	477	siaQ		COG3090	Sialic acid TRAP transporter small permease protein SiaQ
ESC_CB1462AA_AS_00205	gene	477	siaQ			
ESC_CB1462AA_AS_00206	CDS	2082				hypothetical protein
ESC_CB1462AA_AS_00206	gene	2082				
ESC_CB1462AA_AS_00207	CDS	1542	ydiF_1	2.8.3.8	COG4670	Acetate CoA-transferase YdiF
ESC_CB1462AA_AS_00207	gene	1542	ydiF_1			
ESC_CB1462AA_AS_00208	CDS	777	crt	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
ESC_CB1462AA_AS_00208	gene	777	crt			
ESC_CB1462AA_AS_00209	CDS	657				hypothetical protein
ESC_CB1462AA_AS_00209	gene	657				
ESC_CB1462AA_AS_00210	CDS	189				hypothetical protein
ESC_CB1462AA_AS_00210	gene	189				
ESC_CB1462AA_AS_00211	CDS	792	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
ESC_CB1462AA_AS_00211	gene	792	fabG_1			
ESC_CB1462AA_AS_00212	CDS	639	nicS			HTH-type transcriptional repressor NicS
ESC_CB1462AA_AS_00212	gene	639	nicS			
ESC_CB1462AA_AS_00213	CDS	387				hypothetical protein
ESC_CB1462AA_AS_00213	gene	387				
ESC_CB1462AA_AS_00214	CDS	222				hypothetical protein
ESC_CB1462AA_AS_00214	gene	222				
ESC_CB1462AA_AS_00215	CDS	621	fklB	5.2.1.8	COG0545	FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase
ESC_CB1462AA_AS_00215	gene	621	fklB			
ESC_CB1462AA_AS_00216	CDS	1413	cycA		COG1113	D-serine/D-alanine/glycine transporter
ESC_CB1462AA_AS_00216	gene	1413	cycA			
ESC_CB1462AA_AS_00217	CDS	663	ytfE		COG2846	Iron-sulfur cluster repair protein YtfE
ESC_CB1462AA_AS_00217	gene	663	ytfE			
ESC_CB1462AA_AS_00218	CDS	966	ytfF			Inner membrane protein YtfF
ESC_CB1462AA_AS_00218	gene	966	ytfF			
ESC_CB1462AA_AS_00219	CDS	861	qorB	1.6.5.2	COG0702	Quinone oxidoreductase 2
ESC_CB1462AA_AS_00219	gene	861	qorB			
ESC_CB1462AA_AS_00220	CDS	381				hypothetical protein
ESC_CB1462AA_AS_00220	gene	381				
ESC_CB1462AA_AS_00221	CDS	1944	cpdB	3.1.3.6	COG0737	2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase
ESC_CB1462AA_AS_00221	gene	1944	cpdB			
ESC_CB1462AA_AS_00222	CDS	741	cysQ	3.1.3.7	COG1218	3'(2'),5'-bisphosphate nucleotidase CysQ
ESC_CB1462AA_AS_00222	gene	741	cysQ			
ESC_CB1462AA_AS_00223	CDS	558	ytfJ_1		COG3054	putative protein YtfJ
ESC_CB1462AA_AS_00223	gene	558	ytfJ_1			
ESC_CB1462AA_AS_00224	CDS	207				hypothetical protein
ESC_CB1462AA_AS_00224	gene	207				
ESC_CB1462AA_AS_00225	CDS	1344				hypothetical protein
ESC_CB1462AA_AS_00225	gene	1344				
ESC_CB1462AA_AS_00226	CDS	639	msrA	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
ESC_CB1462AA_AS_00226	gene	639	msrA			
ESC_CB1462AA_AS_00227	CDS	1734	tamA		COG0729	Translocation and assembly module subunit TamA
ESC_CB1462AA_AS_00227	gene	1734	tamA			
ESC_CB1462AA_AS_00228	CDS	3780	tamB		COG2911	Translocation and assembly module subunit TamB
ESC_CB1462AA_AS_00228	gene	3780	tamB			
ESC_CB1462AA_AS_00229	CDS	342	ytfP		COG2105	Gamma-glutamylcyclotransferase family protein YtfP
ESC_CB1462AA_AS_00229	gene	342	ytfP			
ESC_CB1462AA_AS_00230	CDS	252	chpS			Antitoxin ChpS
ESC_CB1462AA_AS_00230	gene	252	chpS			
ESC_CB1462AA_AS_00231	CDS	315	chpB	3.1.-.-	COG2337	Endoribonuclease toxin ChpB
ESC_CB1462AA_AS_00231	gene	315	chpB			
ESC_CB1462AA_AS_00232	CDS	531	ppa	3.6.1.1	COG0221	Inorganic pyrophosphatase
ESC_CB1462AA_AS_00232	gene	531	ppa			
ESC_CB1462AA_AS_00233	CDS	957	ytfQ			ABC transporter periplasmic-binding protein YtfQ
ESC_CB1462AA_AS_00233	gene	957	ytfQ			
ESC_CB1462AA_AS_00234	CDS	1503	fruK_1	3.6.3.17	COG1129	Fructose import ATP-binding protein FruK
ESC_CB1462AA_AS_00234	gene	1503	fruK_1			
ESC_CB1462AA_AS_00235	CDS	1023	ytfT			Inner membrane ABC transporter permease protein YtfT
ESC_CB1462AA_AS_00235	gene	1023	ytfT			
ESC_CB1462AA_AS_00236	CDS	996	yjfF			Inner membrane ABC transporter permease protein YjfF
ESC_CB1462AA_AS_00236	gene	996	yjfF			
ESC_CB1462AA_AS_00237	CDS	999	fbp	3.1.3.11	COG0158	Fructose-1,6-bisphosphatase class 1
ESC_CB1462AA_AS_00237	gene	999	fbp			
ESC_CB1462AA_AS_00238	CDS	1374	mpl	6.3.2.45	COG0773	UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase
ESC_CB1462AA_AS_00238	gene	1374	mpl			
ESC_CB1462AA_AS_00239	CDS	552				hypothetical protein
ESC_CB1462AA_AS_00239	gene	552				
ESC_CB1462AA_AS_00240	CDS	1353	pmbA	3.4.-.-	COG0312	Metalloprotease PmbA
ESC_CB1462AA_AS_00240	gene	1353	pmbA			
ESC_CB1462AA_AS_00241	CDS	387	cybC		COG3783	Soluble cytochrome b562
ESC_CB1462AA_AS_00241	gene	387	cybC			
ESC_CB1462AA_AS_00242	CDS	465	nrdG	1.97.1.-	COG0602	Anaerobic ribonucleoside-triphosphate reductase-activating protein
ESC_CB1462AA_AS_00242	gene	465	nrdG			
ESC_CB1462AA_AS_00243	CDS	2139	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
ESC_CB1462AA_AS_00243	gene	2139	nrdD			
ESC_CB1462AA_AS_00244	CDS	1656	treC	3.2.1.93	COG0366	Trehalose-6-phosphate hydrolase
ESC_CB1462AA_AS_00244	gene	1656	treC			
ESC_CB1462AA_AS_00245	CDS	1422	treB		COG1263	PTS system trehalose-specific EIIBC component
ESC_CB1462AA_AS_00245	gene	1422	treB			
ESC_CB1462AA_AS_00246	CDS	948	treR		COG1609	HTH-type transcriptional regulator TreR
ESC_CB1462AA_AS_00246	gene	948	treR			
ESC_CB1462AA_AS_00247	CDS	2697	mgtA	3.6.3.2	COG0474	Magnesium-transporting ATPase, P-type 1
ESC_CB1462AA_AS_00247	gene	2697	mgtA			
ESC_CB1462AA_AS_00248	CDS	387	ridA	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
ESC_CB1462AA_AS_00248	gene	387	ridA			
ESC_CB1462AA_AS_00249	CDS	462	pyrI		COG1781	Aspartate carbamoyltransferase regulatory chain
ESC_CB1462AA_AS_00249	gene	462	pyrI			
ESC_CB1462AA_AS_00250	CDS	936	pyrB	2.1.3.2	COG0540	Aspartate carbamoyltransferase catalytic subunit
ESC_CB1462AA_AS_00250	gene	936	pyrB			
ESC_CB1462AA_AS_00251	CDS	396	yjgH		COG0251	RutC family protein YjgH
ESC_CB1462AA_AS_00251	gene	396	yjgH			
ESC_CB1462AA_AS_00252	CDS	714	bdcA		COG1028	Cyclic-di-GMP-binding biofilm dispersal mediator protein
ESC_CB1462AA_AS_00252	gene	714	bdcA			
ESC_CB1462AA_AS_00253	CDS	594	bdcR			HTH-type transcriptional repressor BdcR
ESC_CB1462AA_AS_00253	gene	594	bdcR			
ESC_CB1462AA_AS_00254	CDS	453	tabA		COG2731	Toxin-antitoxin biofilm protein TabA
ESC_CB1462AA_AS_00254	gene	453	tabA			
ESC_CB1462AA_AS_00255	CDS	1596				hypothetical protein
ESC_CB1462AA_AS_00255	gene	1596				
ESC_CB1462AA_AS_00256	CDS	1005	argI	2.1.3.3	COG0078	Ornithine carbamoyltransferase subunit I
ESC_CB1462AA_AS_00256	gene	1005	argI			
ESC_CB1462AA_AS_00257	CDS	417	rraB		COG3076	Regulator of ribonuclease activity B
ESC_CB1462AA_AS_00257	gene	417	rraB			
ESC_CB1462AA_AS_00258	CDS	504				hypothetical protein
ESC_CB1462AA_AS_00258	gene	504				
ESC_CB1462AA_AS_00259	CDS	1197	yjgN		COG4269	Inner membrane protein YjgN
ESC_CB1462AA_AS_00259	gene	1197	yjgN			
ESC_CB1462AA_AS_00260	CDS	2856	valS	6.1.1.9	COG0525	Valine--tRNA ligase
ESC_CB1462AA_AS_00260	gene	2856	valS			
ESC_CB1462AA_AS_00261	CDS	444	holC	2.7.7.7	COG2927	DNA polymerase III subunit chi
ESC_CB1462AA_AS_00261	gene	444	holC			
ESC_CB1462AA_AS_00262	CDS	1512	pepA	3.4.11.1	COG0260	Cytosol aminopeptidase
ESC_CB1462AA_AS_00262	gene	1512	pepA			
ESC_CB1462AA_AS_00263	CDS	1080	lptF		COG0795	Lipopolysaccharide export system permease protein LptF
ESC_CB1462AA_AS_00263	gene	1080	lptF			
ESC_CB1462AA_AS_00264	CDS	1083	lptG_1		COG0795	Lipopolysaccharide export system permease protein LptG
ESC_CB1462AA_AS_00264	gene	1083	lptG_1			
ESC_CB1462AA_AS_00265	CDS	1503				hypothetical protein
ESC_CB1462AA_AS_00265	gene	1503				
ESC_CB1462AA_AS_00266	CDS	999	gntR_1			HTH-type transcriptional regulator GntR
ESC_CB1462AA_AS_00266	gene	999	gntR_1			
ESC_CB1462AA_AS_00267	CDS	1320	idnT		COG2610	Gnt-II system L-idonate transporter
ESC_CB1462AA_AS_00267	gene	1320	idnT			
ESC_CB1462AA_AS_00268	CDS	765	idnO	1.1.1.69		5-keto-D-gluconate 5-reductase
ESC_CB1462AA_AS_00268	gene	765	idnO			
ESC_CB1462AA_AS_00269	CDS	1032	idnD	1.1.1.264	COG1063	L-idonate 5-dehydrogenase (NAD(P)(+))
ESC_CB1462AA_AS_00269	gene	1032	idnD			
ESC_CB1462AA_AS_00270	CDS	564	gntK_1	2.7.1.12	COG3265	Thermoresistant gluconokinase
ESC_CB1462AA_AS_00270	gene	564	gntK_1			
ESC_CB1462AA_AS_00271	CDS	1020	ahr	1.1.1.2	COG1064	Aldehyde reductase Ahr
ESC_CB1462AA_AS_00271	gene	1020	ahr			
ESC_CB1462AA_AS_00272	tRNA	85				tRNA-Leu(caa)
ESC_CB1462AA_AS_00272	gene	85				
ESC_CB1462AA_AS_00273	CDS	930	intA_1		COG0582	Prophage integrase IntA
ESC_CB1462AA_AS_00273	gene	930	intA_1			
ESC_CB1462AA_AS_00274	CDS	1539				IS66 family transposase ISEc22
ESC_CB1462AA_AS_00274	gene	1539				
ESC_CB1462AA_AS_00275	CDS	348				hypothetical protein
ESC_CB1462AA_AS_00275	gene	348				
ESC_CB1462AA_AS_00276	CDS	405				hypothetical protein
ESC_CB1462AA_AS_00276	gene	405				
ESC_CB1462AA_AS_00277	CDS	105				hypothetical protein
ESC_CB1462AA_AS_00277	gene	105				
ESC_CB1462AA_AS_00278	CDS	339				IS3 family transposase ISEhe3
ESC_CB1462AA_AS_00278	gene	339				
ESC_CB1462AA_AS_00279	CDS	627				IS91 family transposase ISEc37
ESC_CB1462AA_AS_00279	gene	627				
ESC_CB1462AA_AS_00280	CDS	549				IS3 family transposase ISSd1
ESC_CB1462AA_AS_00280	gene	549				
ESC_CB1462AA_AS_00281	CDS	153				hypothetical protein
ESC_CB1462AA_AS_00281	gene	153				
ESC_CB1462AA_AS_00282	CDS	276			COG1662	IS1 family transposase IS1A
ESC_CB1462AA_AS_00282	gene	276				
ESC_CB1462AA_AS_00283	CDS	255				hypothetical protein
ESC_CB1462AA_AS_00283	gene	255				
ESC_CB1462AA_AS_00284	tRNA	76				tRNA-Glu(ttc)
ESC_CB1462AA_AS_00284	gene	76				
ESC_CB1462AA_AS_00285	CDS	519				IS3 family transposase IS629
ESC_CB1462AA_AS_00285	gene	519				
ESC_CB1462AA_AS_00286	CDS	576				hypothetical protein
ESC_CB1462AA_AS_00286	gene	576				
ESC_CB1462AA_AS_00287	tRNA	74				tRNA-Gly(ccc)
ESC_CB1462AA_AS_00287	gene	74				
ESC_CB1462AA_AS_00288	CDS	756	nlpD_1			Murein hydrolase activator NlpD
ESC_CB1462AA_AS_00288	gene	756	nlpD_1			
ESC_CB1462AA_AS_00289	CDS	2298	xdhA_1	1.17.1.4	COG1529	Putative xanthine dehydrogenase molybdenum-binding subunit XdhA
ESC_CB1462AA_AS_00289	gene	2298	xdhA_1			
ESC_CB1462AA_AS_00290	CDS	879	ndhF	1.17.1.5		Nicotinate dehydrogenase FAD-subunit
ESC_CB1462AA_AS_00290	gene	879	ndhF			
ESC_CB1462AA_AS_00291	CDS	480	ndhS	1.17.1.5		Nicotinate dehydrogenase small FeS subunit
ESC_CB1462AA_AS_00291	gene	480	ndhS			
ESC_CB1462AA_AS_00292	CDS	1779	norR_1			Anaerobic nitric oxide reductase transcription regulator NorR
ESC_CB1462AA_AS_00292	gene	1779	norR_1			
ESC_CB1462AA_AS_00293	CDS	1188	ygeW	2.1.3.-	COG0078	Putative carbamoyltransferase YgeW
ESC_CB1462AA_AS_00293	gene	1188	ygeW			
ESC_CB1462AA_AS_00294	CDS	1197	ygeX	4.3.1.15	COG1171	Diaminopropionate ammonia-lyase
ESC_CB1462AA_AS_00294	gene	1197	ygeX			
ESC_CB1462AA_AS_00295	CDS	1212	argE_1	3.5.1.16	COG0624	Acetylornithine deacetylase
ESC_CB1462AA_AS_00295	gene	1212	argE_1			
ESC_CB1462AA_AS_00296	CDS	1386	hyuA	3.5.2.-	COG0044	D-phenylhydantoinase
ESC_CB1462AA_AS_00296	gene	1386	hyuA			
ESC_CB1462AA_AS_00297	CDS	933	arcC1_1	2.7.2.2		Carbamate kinase 1
ESC_CB1462AA_AS_00297	gene	933	arcC1_1			
ESC_CB1462AA_AS_00298	CDS	1626				hypothetical protein
ESC_CB1462AA_AS_00298	gene	1626				
ESC_CB1462AA_AS_00299	CDS	771				hypothetical protein
ESC_CB1462AA_AS_00299	gene	771				
ESC_CB1462AA_AS_00300	CDS	579	mocA	2.7.7.76	COG2068	Molybdenum cofactor cytidylyltransferase
ESC_CB1462AA_AS_00300	gene	579	mocA			
ESC_CB1462AA_AS_00301	CDS	3099	ygfK		COG0493	Putative oxidoreductase YgfK
ESC_CB1462AA_AS_00301	gene	3099	ygfK			
ESC_CB1462AA_AS_00302	CDS	1329	ssnA	3.-.-.-	COG0402	Putative aminohydrolase SsnA
ESC_CB1462AA_AS_00302	gene	1329	ssnA			
ESC_CB1462AA_AS_00303	CDS	780				hypothetical protein
ESC_CB1462AA_AS_00303	gene	780				
ESC_CB1462AA_AS_00304	CDS	2871	xdhA_2	1.17.1.4	COG1529	Putative xanthine dehydrogenase molybdenum-binding subunit XdhA
ESC_CB1462AA_AS_00304	gene	2871	xdhA_2			
ESC_CB1462AA_AS_00305	CDS	1401	xanQ		COG2233	Xanthine permease XanQ
ESC_CB1462AA_AS_00305	gene	1401	xanQ			
ESC_CB1462AA_AS_00306	CDS	1317	guaD	3.5.4.3	COG0402	Guanine deaminase
ESC_CB1462AA_AS_00306	gene	1317	guaD			
ESC_CB1462AA_AS_00307	CDS	1368	ghxQ		COG2252	Guanine/hypoxanthine permease GhxQ
ESC_CB1462AA_AS_00307	gene	1368	ghxQ			
ESC_CB1462AA_AS_00308	CDS	489	hyfA_1	1.-.-.-	COG1142	Hydrogenase-4 component A
ESC_CB1462AA_AS_00308	gene	489	hyfA_1			
ESC_CB1462AA_AS_00309	CDS	1920		1.18.1.2		Ferredoxin--NADP reductase
ESC_CB1462AA_AS_00309	gene	1920				
ESC_CB1462AA_AS_00310	CDS	1449	uacT		COG2233	Uric acid transporter UacT
ESC_CB1462AA_AS_00310	gene	1449	uacT			
ESC_CB1462AA_AS_00311	CDS	126	yqfG			putative protein YqfG
ESC_CB1462AA_AS_00311	gene	126	yqfG			
ESC_CB1462AA_AS_00312	CDS	549	idi	5.3.3.2	COG1443	Isopentenyl-diphosphate Delta-isomerase
ESC_CB1462AA_AS_00312	gene	549	idi			
ESC_CB1462AA_AS_00313	CDS	1518	lysS	6.1.1.6	COG1190	Lysine--tRNA ligase
ESC_CB1462AA_AS_00313	gene	1518	lysS			
ESC_CB1462AA_AS_00314	CDS	882	prfB_1		COG1186	Peptide chain release factor RF2
ESC_CB1462AA_AS_00314	gene	882	prfB_1			
ESC_CB1462AA_AS_00315	CDS	1734	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
ESC_CB1462AA_AS_00315	gene	1734	recJ			
ESC_CB1462AA_AS_00316	CDS	711	dsbC		COG1651	Thiol:disulfide interchange protein DsbC
ESC_CB1462AA_AS_00316	gene	711	dsbC			
ESC_CB1462AA_AS_00317	CDS	897	xerD_1		COG4974	Tyrosine recombinase XerD
ESC_CB1462AA_AS_00317	gene	897	xerD_1			
ESC_CB1462AA_AS_00318	CDS	522	fldB		COG0716	Flavodoxin 2
ESC_CB1462AA_AS_00318	gene	522	fldB			
ESC_CB1462AA_AS_00319	CDS	408	ygfX			Inner membrane protein YgfX
ESC_CB1462AA_AS_00319	gene	408	ygfX			
ESC_CB1462AA_AS_00320	CDS	267	sdhE		COG2938	FAD assembly factor SdhE
ESC_CB1462AA_AS_00320	gene	267	sdhE			
ESC_CB1462AA_AS_00321	CDS	981	ygfZ		COG0354	tRNA-modifying protein YgfZ
ESC_CB1462AA_AS_00321	gene	981	ygfZ			
ESC_CB1462AA_AS_00322	CDS	660				hypothetical protein
ESC_CB1462AA_AS_00322	gene	660				
ESC_CB1462AA_AS_00323	CDS	312				hypothetical protein
ESC_CB1462AA_AS_00323	gene	312				
ESC_CB1462AA_AS_00324	CDS	1434	bglA_1	3.2.1.86	COG2723	6-phospho-beta-glucosidase BglA
ESC_CB1462AA_AS_00324	gene	1434	bglA_1			
ESC_CB1462AA_AS_00325	CDS	744	ygfF	1.-.-.-		putative oxidoreductase YgfF
ESC_CB1462AA_AS_00325	gene	744	ygfF			
ESC_CB1462AA_AS_00326	CDS	2874	gcvP	1.4.4.2	COG0403	Glycine dehydrogenase (decarboxylating)
ESC_CB1462AA_AS_00326	gene	2874	gcvP			
ESC_CB1462AA_AS_00327	CDS	390	gcvH		COG0509	Glycine cleavage system H protein
ESC_CB1462AA_AS_00327	gene	390	gcvH			
ESC_CB1462AA_AS_00328	CDS	1095	gcvT	2.1.2.10	COG0404	Aminomethyltransferase
ESC_CB1462AA_AS_00328	gene	1095	gcvT			
ESC_CB1462AA_AS_00329	CDS	1203	ubiI	1.14.13.-	COG0654	2-octaprenylphenol hydroxylase
ESC_CB1462AA_AS_00329	gene	1203	ubiI			
ESC_CB1462AA_AS_00330	CDS	1179	ubiH	1.14.13.-	COG0654	2-octaprenyl-6-methoxyphenol hydroxylase
ESC_CB1462AA_AS_00330	gene	1179	ubiH			
ESC_CB1462AA_AS_00331	CDS	1326	pepP	3.4.11.9	COG0006	Xaa-Pro aminopeptidase
ESC_CB1462AA_AS_00331	gene	1326	pepP			
ESC_CB1462AA_AS_00332	CDS	579				hypothetical protein
ESC_CB1462AA_AS_00332	gene	579				
ESC_CB1462AA_AS_00333	CDS	330	zapA		COG3027	Cell division protein ZapA
ESC_CB1462AA_AS_00333	gene	330	zapA			
ESC_CB1462AA_AS_00334	CDS	603	ygfA	6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
ESC_CB1462AA_AS_00334	gene	603	ygfA			
ESC_CB1462AA_AS_00335	CDS	1233	serA	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
ESC_CB1462AA_AS_00335	gene	1233	serA			
ESC_CB1462AA_AS_00336	CDS	660	rpiA	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
ESC_CB1462AA_AS_00336	gene	660	rpiA			
ESC_CB1462AA_AS_00337	CDS	231				hypothetical protein
ESC_CB1462AA_AS_00337	gene	231				
ESC_CB1462AA_AS_00338	CDS	894	argP		COG0583	HTH-type transcriptional regulator ArgP
ESC_CB1462AA_AS_00338	gene	894	argP			
ESC_CB1462AA_AS_00339	CDS	2145	scpA	5.4.99.2	COG1884	Methylmalonyl-CoA mutase
ESC_CB1462AA_AS_00339	gene	2145	scpA			
ESC_CB1462AA_AS_00340	CDS	996	argK	3.6.5.-	COG1703	GTPase ArgK
ESC_CB1462AA_AS_00340	gene	996	argK			
ESC_CB1462AA_AS_00341	CDS	786	scpB	4.1.1.41	COG1024	Methylmalonyl-CoA decarboxylase
ESC_CB1462AA_AS_00341	gene	786	scpB			
ESC_CB1462AA_AS_00342	CDS	1479	scpC	2.8.3.-	COG0427	Propionyl-CoA:succinate CoA transferase
ESC_CB1462AA_AS_00342	gene	1479	scpC			
ESC_CB1462AA_AS_00343	CDS	897	cynR_1			HTH-type transcriptional regulator CynR
ESC_CB1462AA_AS_00343	gene	897	cynR_1			
ESC_CB1462AA_AS_00344	CDS	741			COG2968	26 kDa periplasmic immunogenic protein
ESC_CB1462AA_AS_00344	gene	741				
ESC_CB1462AA_AS_00345	CDS	636	argO		COG1279	Arginine exporter protein ArgO
ESC_CB1462AA_AS_00345	gene	636	argO			
ESC_CB1462AA_AS_00346	CDS	861	mscS		COG0668	Small-conductance mechanosensitive channel
ESC_CB1462AA_AS_00346	gene	861	mscS			
ESC_CB1462AA_AS_00347	CDS	1080	fbaA_1	4.1.2.13	COG0191	Fructose-bisphosphate aldolase class 2
ESC_CB1462AA_AS_00347	gene	1080	fbaA_1			
ESC_CB1462AA_AS_00348	CDS	1164	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
ESC_CB1462AA_AS_00348	gene	1164	pgk			
ESC_CB1462AA_AS_00349	CDS	1020	epd	1.2.1.72	COG0057	D-erythrose-4-phosphate dehydrogenase
ESC_CB1462AA_AS_00349	gene	1020	epd			
ESC_CB1462AA_AS_00350	CDS	432				hypothetical protein
ESC_CB1462AA_AS_00350	gene	432				
ESC_CB1462AA_AS_00351	CDS	579				hypothetical protein
ESC_CB1462AA_AS_00351	gene	579				
ESC_CB1462AA_AS_00352	CDS	708				hypothetical protein
ESC_CB1462AA_AS_00352	gene	708				
ESC_CB1462AA_AS_00353	CDS	678	ecfA1_1	3.6.3.-	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA1
ESC_CB1462AA_AS_00353	gene	678	ecfA1_1			
ESC_CB1462AA_AS_00354	CDS	678	ecfA1_2	3.6.3.-		Energy-coupling factor transporter ATP-binding protein EcfA1
ESC_CB1462AA_AS_00354	gene	678	ecfA1_2			
ESC_CB1462AA_AS_00355	CDS	714	coaA_1	2.7.1.33		Pantothenate kinase
ESC_CB1462AA_AS_00355	gene	714	coaA_1			
ESC_CB1462AA_AS_00356	CDS	510	fumE	4.2.1.2	COG3722	Fumarase E
ESC_CB1462AA_AS_00356	gene	510	fumE			
ESC_CB1462AA_AS_00357	CDS	966	yggF	3.1.3.11	COG1494	Fructose-1,6-bisphosphatase 2 class 2
ESC_CB1462AA_AS_00357	gene	966	yggF			
ESC_CB1462AA_AS_00358	CDS	1278	yggP	1.1.1.17	COG1063	Mannitol-1-phosphate 5-dehydrogenase
ESC_CB1462AA_AS_00358	gene	1278	yggP			
ESC_CB1462AA_AS_00359	CDS	1389	mtlA_1			PTS system mannitol-specific EIICB component
ESC_CB1462AA_AS_00359	gene	1389	mtlA_1			
ESC_CB1462AA_AS_00360	CDS	444	cmtB		COG1762	Mannitol-specific cryptic phosphotransferase enzyme IIA component
ESC_CB1462AA_AS_00360	gene	444	cmtB			
ESC_CB1462AA_AS_00361	CDS	1992	tktA	2.2.1.1	COG0021	Transketolase 1
ESC_CB1462AA_AS_00361	gene	1992	tktA			
ESC_CB1462AA_AS_00362	CDS	759	loiP	3.4.24.-	COG0501	Metalloprotease LoiP
ESC_CB1462AA_AS_00362	gene	759	loiP			
ESC_CB1462AA_AS_00363	CDS	921	speB	3.5.3.11	COG0010	Agmatinase
ESC_CB1462AA_AS_00363	gene	921	speB			
ESC_CB1462AA_AS_00364	CDS	732				hypothetical protein
ESC_CB1462AA_AS_00364	gene	732				
ESC_CB1462AA_AS_00365	CDS	1977	speA	4.1.1.19	COG1166	Biosynthetic arginine decarboxylase
ESC_CB1462AA_AS_00365	gene	1977	speA			
ESC_CB1462AA_AS_00366	CDS	252				hypothetical protein
ESC_CB1462AA_AS_00366	gene	252				
ESC_CB1462AA_AS_00367	CDS	1155	metK	2.5.1.6	COG0192	S-adenosylmethionine synthase
ESC_CB1462AA_AS_00367	gene	1155	metK			
ESC_CB1462AA_AS_00368	CDS	1395	galP			Galactose-proton symporter
ESC_CB1462AA_AS_00368	gene	1395	galP			
ESC_CB1462AA_AS_00369	CDS	456	sprT			Protein SprT
ESC_CB1462AA_AS_00369	gene	456	sprT			
ESC_CB1462AA_AS_00370	CDS	708	endA	3.1.21.1	COG2356	Endonuclease-1
ESC_CB1462AA_AS_00370	gene	708	endA			
ESC_CB1462AA_AS_00371	CDS	732	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
ESC_CB1462AA_AS_00371	gene	732	rsmE			
ESC_CB1462AA_AS_00372	CDS	951	gshB	6.3.2.3	COG0189	Glutathione synthetase
ESC_CB1462AA_AS_00372	gene	951	gshB			
